,내용,등록일
878,보건복지부국무회의에서 일제조사 결과 보고보건복지부(장관 문형표)는 4.1일 국무회의에서 송파구 세모녀 사건을 계기로 3월 한 달간 전국 지방자치단체와 함께 실시했던 ｢복지사각지대 일제조사｣ 결과를 보고하고4월 중 관계부처 협의를 거쳐 ｢복지사각지대 발굴 및 지원 종합대책｣을 마련할 계획이라고 밝혔다.지난 한 달동안 일선 시군구･읍면동의 사회복지 공무원과 이‧통‧반장지역사회복지협의체 등이 힘을 합쳐 적극적으로 어려운 이웃을 발굴함과 동시에긴급지원 등 복지제도와 보건복지콜센터(129) 홍보를 통해 지난 한달 간 복지지원 신청과 보건복지콜센터 상담이 크게 증가하였다.* 소방방재청과 협력｢위험할 땐 119힘겨울 땐 129｣ 홍보 및 인지도 제고3월 중 복지지원을 신청한 사람은 7만4천명으로2월 신청인원의 2.5배 수준으로 대폭 증가했으며* ’ 14.2월 31 021명 → 3월 74 416명 (약 2.5배)이 중 긴급지원으로 4천명민간자원 지원으로 1만6천명이 이미 지원을 받았고2만1천명은 기초생활보장 등 선정 절차가 진행 중이다.이번 일제조사 기간 동안 직권조사와 다른 사람의 신고를 통해 복지지원 신청이 이루어진 비중이 전월에 비해 크게 증가한 것이 특징이다.* 2월 : 직권조사 2 765명(8.9%)제3자 신고 705명(2.3%)본인신고 27 551명(89%)3월 : 직권조사 21 043명(28%)제3자신고 8 858명(12%)본인신고 44 515명(60%)한편보건복지콜센터에 대한 인지도도 높아져서 3월 상담신청이 전월에 비해 39% 증가했고특히 복지사각지대 긴급지원 상담실적은 전월의 3.5배에 달했다.* 상담전화 : 2월 135 209건 → 3월 187 580건 (39% 증)복지사각지대 긴급지원 상담 : 2월 2 757건 → 9 509건 (약 3.5배)보건복지부는 이번 일제조사 결과를 분석하고지속적으로 홍보를 실시하는 한편4월 중 관계부처 협의 등을 거쳐 ｢복지사각지대 발굴 및 지원 종합대책｣을 발표할 계획이다.* 주요 내용 : 복지제도 알리기시군구의 찾아가는 서비스제도 문턱낮추기 등,2014-04-01
877,"질병관리본부(본부장 양병국)는 보건의료식품환경 등 다양한 산업분야의 연구개발소재인 미생물자원을 국가차원에서 부처 간 벽을 헐고 체계적으로 관리협력함으로서 창조경제 실현 및 21세기 바이오산업 시대를 대비하기 위하여 4월2일 충북 오송에서 국가병원체자원은행 심포지엄을 개최한다고 밝혔다.본 심포지엄은 정부 부처별 미생물자원 담당자와 관련 전문가들이 참여하여「질병관리본부 국립보건연구원 병원체자원관리TF」의 주관하에 개최된다.올해로 2회째인 국가병원체자원은행 심포지엄의 주제는 ""정부 부처별 미생물자원 관리현황 및 미래전략""으로서세계 생물다양성 협약으로 생물유전자원 접근과 이익공유를 의무화한 나고야의정서 체결 임박으로 생물자원의 주권확보가 시급한 시점에 생물자원 중 미래바이오산업의 주요 연구개발소재인 미생물자원에 대한 국가차원에서 체계적 관리와 부처 간 협력방안을 모색한다는 점에 큰 의의가 있다.본 심포지엄의 프로그램 구성은 Session 1 정부 부처별 미생물자원 관리 현황 및 미래전략을 6개 부처에서 발표하고Session 2 보건의료 연구개발을 위한 병원체자원 관리체계를 강화하기 위한 병원체자원법의 제정 필요성 및 추진배경에 대한 내용으로 구성되었다.국립보건연구원은 생물다양성협약(CBD) 채택(‘ 92.06) 및 CBD 제10차 총회(‘ 10.10)에서 법적 구속력이 있는 유전자원 접근 및 이익공유에 관한 나고야의정서가 채택됨에 따라21C 바이오산업 시대 대비 병원체자원의 중요성 인식을 확대하고병원체자원을 포함한 국내 보건의료 관련 자원의 국가적 관리 및 대처방안을 모색하는 매우 뜻 깊은 자리가 될 것이라 언급하였고1992.5생물다양성협약 채택2002제5차 CBD총회에서 본 지침(Bonn Guidelines) 채택2007제7차 CBD총회에서 법적구속력 있는 국제 레짐 논의2010나고야 의정서 채택2014.10우리나라는 의장국 입장으로 당사국총회 개최 예정※ ‘ 14.6 의정서 발효 예상'14.3.10 현재 27개국 비준우리나라는 유용미생물자원부족국가로서 자원이용국의 입장이며나고야의정서발표 대비 국내 보건의료기술개발 및 산업화를 위해서는 연구개발 가능 자원의 확보가 필수적이나 이들 자원의 체계적인 확보관리가 매우 미흡한 실정이라 병원체자원 확보․관리가 절실함을 피력하였다[ 선진국 병원체자원 보유 현황]미국 ATCC 20 000여주 (2014년)독일 DSMZ 20 000여주 (2014년)영국 NCTC 9 000여주 (2014년)또한 국가병원체자원은행은 2014년 3월 현재 보유․관리하고 있는 병원체 자원은 총 696종 4 902주(거점은행 등 후보자원 243종9 738주)이며매년 약 1 100주(지역거점1 171주)의 병원체자원을 일반연구자에게 분양하고 있는 국내 유일의 병원체 자원은행으로서 보건의료 기술개발 연구의 활성화에 기여하고 있다고 말하였다.",2014-04-02
876,정부 3.0 가치의 실현: 한국인 질병 맞춤예방을 위한 연구 기초자료 제공질병관리본부(본부장 양병국)는 국가 코호트 사업으로 구축된 21만 건의 한국인 역학정보를 공개한다고 밝혔다.한국인유전체역학조사사업 (Korean Genome and Epidemiology StudyKoGES)을 통해 구축된 지역사회 코호트 추적자료도시 코호트와 농촌 코호트 기반자료가 일반에 공개된다.※ 코호트: 역학연구에서 쓰이는 용어로서 어떤 특성을 공유하는 많은 사람들의 모임을 일컬음. 예를 들면 1950년 출생자 코호트미국 Framingham 지역 거주민 코호트 등이 있으며장기 추적을 통하여 요인에 노출된 집단과 노출되지 않은 집단의 질병 발생 정보를 비교하여 질병 원인을 구명하는 연구 방법한국인유전체역학조사사업은 한국인에게 흔히 발생하는 당뇨고혈압비만고지혈증 등 만성질병에 대한 대책 마련을 위하여 일정지역 거주자 (코호트)를 장기간 추적관찰분석을 통해 질병의 원인을 밝히고원인에 따른 예방법을 보급하고자 보건복지부에서 2001년부터 시작한 코호트 사업이다.코호트 참여자의 건강상태음주흡연운동식습관 등의 생활습관에 관한 정보를 구축하고 혈액‧뇨 등의 검체를 수집하고 있으며전국 30여 개 대학과 의료기관이 참여하여 조사를 수행 중이다.2013년 말까지 약 24만 명이 기반조사에 참여하였으며2∼4년 주기로 건강이나 생활습관의 변화를 반복조사 중이다.이번 공개되는 정보는 2001년 시작되어 반복조사를 지속하고 있는 지역사회 코호트의 2010년까지 추적조사 자료와 2004년부터 2012년까지 조사한 도시 코호트와 농촌 코호트 기반조사 자료 등 일반인 코호트 참여자 약 21만 명에 대한 설문조사임상검사검진 결과이다.금번 공개의 목적은 코호트 조사에 참여한 기관과 연구자 뿐 아니라날로 국민의 부담을 증대시키는 만성질환 대책 수립에 필요한 연구 수행을 위해 국내 많은 연구자들이 참여하여 시너지 효과를 창출할 수 있도록 해당 조사자료를 공개하게 된 것이다.공개정보는 연구목적으로 정보주체의 동의 구득 후 수집된 정보로서개인정보보호를 위하여 개인 관련 정보는 모두 제외하였다.공개자료를 이용하고자 하는 모든 연구자는 질병관리본부 홈페이지에 안내되어 있는 서식과 절차에 따라 연구에 필요한 자료를 신청하면질병관리본부 내 분양심의위원회의 심의를 거쳐 제공받게 된다(http://www.cdc.go.kr‘ 한국인유전체역학조사사업⟶수집자료활용⟶분양안내분양자료 코드북’ 연락처: 질병관리본부 국립보건연구원 유전체센터 유전체역학과043-719-6720)공개자료에 대한 이해를 돕기 위해 4월 중 자료 설명회를 개최하고향후 온라인 분양시스템 도입 등을 통해 자료 접근성을 더욱 향상시킬 계획이다.질병관리본부는‘ 전 세계적으로 선진 각국은 대규모 코호트를 통해 자국민의 자료를 구축하고 있으며우리나라에서도 한국인 고유 자료를 확보하기 위해 노력해 왔다’ 고 밝히고‘ 한국인유전체역학조사사업은 한국인 고유의 역학자료임상자료검체가 모두 갖추어진 국제적 규모의 코호트 사업으로서’‘ 이번 대규모 공개를 통해 정부3.0 기조에 따라 국가 주도로 구축된 역학정보를 공개함으로써국민 건강증진을 위한 과학적 근거를 밝힐 수 있는 보건의료 연구 활성화와 궁극적으로 정보의 부가가치 창출을 통해 국가 경쟁력을 높이는 데 기여할 것으로 기대하고 있다’ 라고 덧붙였다.,2014-04-02
875,전세계가 파랗게 변하는 날제7회 세계 자폐인의 날 기념식 개최자폐성 장애인 지원을 위한 정부 성명서 발표 및 유공자 표창서울타워인천대교네이버 사옥 등 파란불 점등 행사 참여자폐성 장애 가족을 위한 힐링캠프도 총 6회 개최제7회 세계 자페인의 날 기념식이 ‘ Light it up blue파란빛으로 자폐인에게 희망과 용기를’ 이라는 슬로건 하에4월 2일(수) 오후 6시 N서울타워에서 보건복지부-한국자폐인사랑협회 공동 주최로 개최된다.이날 기념식에는 문형표 보건복지부 장관과 김용직 자폐인사랑협회 회장염수정 추기경오제세 새정치민주연합 국회의원오준 주UN대사 등 60여명이 참석한 가운데세계자폐인의 날 성명서 발표와 유공실천 기업 표창자폐사랑 뱃지달기 운동 선포식 등을 진행자폐에 대한 국가적인 관심을 표명할 계획이다.문형표 보건복지부 장관은 성명서를 통해 정부 역시 자폐성 장애인 및 가족의 어려움을 이해하고 이를 위해 국정과제로 발달장애인법 제정을 추진 중이며민간차원에서도 자폐성 장애에 대한 인식 개선에 힘써줄 것을 호소할 예정이다.한편이날 자폐인 사랑을 실천해온 기업에 대한 표창도 이루어질 예정이다.표창 수상 기업은 ▴인식개선 : N서울타워▴고용 : 네이버 주식회사대림산업(주)한국IBM㈜다음커뮤니케이션▴권익증진 : 서울지방변호사회▴문화참여 : 한국페스티발앙상블▴사회적기업 : ㈜베어베터이다.기념식이 끝난 후에는 오후 7시부터 Light it up blue 점등식이 진행될 예정이며이 행사에는 N서울타워인천대교한게임 사옥을 포함하여 전국의 유명 랜드마크가 동참할 예정이다.각국 명소에 파란 불빛을 밝히는 ‘ Light it up blue’글로벌 캠페인은 50개국 3000곳의 명소가 참여하고 있다.우리나라는 2013년부터 캠페인에 참여해 왔으며‘ 인천대교’ ‘ N서울타워’ 가 동참하였다.해외에서는 파리 에펠탑시드니 오페라하우스나이아가라 폭포이집트 피라미드두바이 타워엠파이어스테이트 빌딩도쿄타워 등 각 문화 유적지 및 건물이 파란불 점등에 동참해왔다.* 파란색은 자폐성 장애인이 가장 좋아하는 색깔이며또한 계몽을 상징하여 전 세계적으로 자폐성 장애를 상징하는 색으로 사용복지부는 이번 기념행사를 계기로 발달장애인 지원계획에 따라 자폐성 장애인 및 가족 서비스를 강화해 나갈 계획이다.특히’ 14년도에는 발달장애인법 제정을 마무리하고발달장애인 부모 심리상담서비스 확대자폐성 장애 조기진단 및 문제행동치료 사정 도구 개발을 실시하여 지원 정책을 강화하고‘ 더불어 행복한 발레단’2기를 운영하여 자폐성 장애에 대한 인식을 더욱 개선해 나갈 예정이다.또한복지부는 여성부와 함께 발달장애인 자녀를 둔 가족과 비장애인 가족이 함께 참여할 수 있는 ‘ 힐링캠프’를 운영한다.‘ 힐링’ 을 주제로 마련된 이번 캠프는발달장애인 부모에게는 자녀의 돌봄 부담에서 잠시 벗어나 휴식 기회를 제공하고장애아동에게는 다양한 체험 프로그램을 제공할 계획이다.힐링캠프는 연내 지역별로 총 6회 진행예정이며일부 캠프는비장애인 가족도 함께 참여하여 장애-비장애 가족 간 더불어 함께 소통할 수 있는 장이 될 것으로 기대된다.참가를 원하는 가족은 4원문보기,2014-04-03
874,"더 이상 노인 고독사는 안돼! 함께 살고친구하자!독거노인의 고독사·자살 예방을 위해 농림부·복지부 협업사업 추진(복지부-도시형) 바깥 출입이 거의 없는 독거노인에게 친구를 만들어주는 사업 추진(농식품부-농촌형) 독거노인 함께 모여사는 ‘ 공동생활 홈’등 공동시설 지원보건복지부(장관:문형표)와 농림축산식품부(장관:이동필)는 심각한 사회문제로 대두되고 있는 독거노인의 고독사·자살 등을 예방하기 위해 ‘ 외롭지 않게 함께 살고’‘ 마음을 터놓고 의지할 수 있는 친구’ 를 만드는 「농촌고령자 공동시설지원 시범사업」과 「독거노인 친구만들기 시범사업」을 실시한다.이는 그 동안보호가 필요한 독거노인에게 안부확인 및 안전(가스누출화재감지활동감지)확인 서비스를 지속적으로 제공해왔으나국가의 손길이 미처 닿지 않은 곳에서 외롭게 숨을 거두는 노인이 늘고 있어그러한 독거노인들의 고독사를 예방하기 위함이다.언론 보도내용""반지하방서 88세 ‘ 폐품 할머니의 고독사(’ 13.1.11○○신문)""""부산에서 60대노인 숨진지 5년만에 발견(’ 13.10.1○○방송)""시범사업은 독거노인끼리 울타리가 되어 살아갈 수 있도록 서로를 보살피는 환경을 만들고지역적 특성을 고려하여 맞춤형으로 진행된다.도시지역은 이웃간 관계가 소원하고 개인주의적 성향이 강한 특성이 있어집 밖으로 나와 다른 독거노인과 지속적으로 만나면서 친구를 만들 수 있도록 지원하는 「독거노인 친구만들기」사업을 복지부가 추진한다.반면농촌지역은 1인 가구 비율이 높고*동절기 난방비 부담**으로 춥고 외롭게 지내는 노인이 많으며지역 공동체 의식이 강하고 경로당·마을회관 이용률이 높으므로 독거노인이 함께 모여 살고 이용하는 ‘ 공동생활 홈’ 과 ‘ 공동급식시설’ 과 열악한 위생여건 개선을 위한 ‘ 작은 목욕탕’지원하는 사업을 농식품부에서 추진할 계획이다.* 전체가구 중 노인1인가구 비율 : 농어촌 13.3%(읍 8.1%면 17.6%)도시 4.5%(통계청 인구총조사’ 10년)** 기름보일러 사용비율 : 49.1% (한국농촌경제연구원’ 13년)복지부는 사각지대에 놓여있는 어르신들을 적극적으로 발굴하여 믿고 의지할 수 있는 최소한 1명의 친구를 만들어 외로움에 의한 고독사 및 자살을 예방하고자 한다.56개 시·구의 60개 기관을 선정*하여 총 30억원(국비25.5억원지방비4.5억원) 투입할 계획이다.* 16개 시도 · 96개 시군구 · 189개 기관 공모** 평가 지표 : 지역·기관평가(독거노인수노인자살자수기관평가)+ 기관역량평가(대상자선정프로그램 기획력자원동원력)주요 대상자는 가족이나 이웃과의 왕래가 거의 없고 사회관계가 단절된 독거노인으로사회관계가 취약한 독거노인을 특성별로 분류하여 그룹별로 심리치료·건강·여가프로그램 등을 받고 자원봉사 활동 등을 할 수 있도록 기회를 제공할 계획이다.원문보기목록으로페이지 만족도 조사만족도 평가이 페이지에서 제공하는 정보에 얼마나 만족하십니까?매우만족만족보통불만족매우불만족등록정부24 개선의견일반적이고 원론적인 의견, 단순건의 사항이 아닌 정부24에서 제공하는개별서비스에 관한 창의적이고 구체적인 제도개선에 대해 의견을 주시는 국민 소통 창구입니다.의견을 주시면 소관 부처와 연계 개선해 나가겠습니다.국민 신문고법령, 제도, 절차 등 행정업무에 관한 질의 또는 설명이나 해석의 요구는 국민신문고를 이용해 ",2014-04-03
873,복지부일자리 중심피규제자 중심의 규제개혁 가동보건의료 투자활성화와 의료기관 해외환자 유치 등 덩어리규제 해소규제현장 중심의 체감도 높은 규제개혁보건복지부는 4.3일(목) 문형표 장관 주재로 제1차 ｢규제개선과제 발굴･평가회의｣를 열어일자리 중심 및 규제현장의 피규제자 중심의 규제개혁에 복지부 역량을 집중해 나가기로 하였다.이번 회의는 지난 규제개혁장관회의(3.20대통령 주재)의 후속조치로지난 4.1일(화)차관 주재 하에 열렸던 ｢규제개선 추진상황 점검회의(4.1차관 주재)｣에서 마련된 규제개혁 추진방향을 확정하고 복지부 핵심 규제개혁 과제를 선정하기 위해 개최하게 된 것이다.회의 결과 복지부는 일자리 중심・피규제자 중심으로추진체계를 수립하여 강력하고 일관되게 추진하기로 결정하였다.<보건복지부 규제개혁 추진 방향>보건복지부 규제개혁 추진 방향일자리 중심피규제자(규제현장) 중심보건의료분야를 중심으로 역량집중 일자리 창출 효과 있는 규제완화는 과감히 시행규제개혁 민간 파트너제 대국민 규제개선 과제 공모제일자리 중심의 규제개혁먼저일자리 중심의 규제개혁을 추진하기 위해 보건의료분야 산업육성 및 해외환자 유치에 걸림돌이 되는 규제를 대폭 폐지/완화하는 한편고령화 시대를 맞아 소규모 맞춤형 노인복지 시설의 설치 운영 기준도 합리화하기로 하였다.보건의료분야 투자 활성화의료기관의 경영 여건 개선을 통한 의료서비스 품질제고를 위해 의료법인 부대사업 범위*와 관련된 의료법 시행규칙을 개정하고의료법인 부대사업 목적 자법인 설립 운영 가이드라인*을 제정금년 상반기 내 실제 자법인 설립 사례를 만들어 낼 수 있도록 할 계획이다.< 보건의료분야 투자활성화 관련 규제개선(안) >보건의료분야 투자활성화 관련 규제개선(안)핵심과제현황허용(개선) 방안비고의료법인 부대사업 범위 확대장례식장  주차장  음식업  소매업  산후조리업  이미용업 등에 한하여 허용   * 의료법 제49조제1항  동법 시행원문보기,2014-04-03
871,"『보건복지 인재양성 한·중·일 국제 컨퍼런스』개최개원 10주년 기념행사를 통한 보건복지 인재양성 발전방향 모색한국보건복지인력개발원(원장 류호영)은 4월 4일(금) 충북 오송 본원에서 개원 10주년 기념행사 및 보건복지 인재양성(HRDHuman Resources Development) 한·중·일 국제 컨퍼런스를 개최한다고 밝혔다.이번 행사에는 전만복 보건복지부 기획조정실장을 비롯하여보건복지위원회 오제세 위원장차흥봉 한국사회복지협의회장정기택 한국보건산업진흥원장 등 약 200여명의 관계전문가들이 참석하여 보건복지 인재양성의 새로운 도약의 길을 모색할 예정이다.국제 컨퍼런스는 인력개발원의 개원 10주년을 맞아 『보건복지 인재양성의 현안과 발전방향(Human Resources for Health & Welfare Zooming in & out)』을 주제로 하여한국 ․ 중국 ․ 일본의 보건복지 정책현황 및 인재양성체계에 대한 발표와 발전 방향에 대한 토론이 이루어진다.(Session 1)이어서보건·복지 및 보건산업분야 현장전문가를 위한 교육훈련의 지향점을 논의하는 자리도 마련된다.(Session 2)특히 한·중·일 각 국의 주제발표는 보건복지 인재양성체계 및 현안과제를 조망하는 자리로서한국은 인력개발원 신혜령 교수의 발표로 국가 보건복지예산 100조원보건복지 종사자 233만명 시대를 맞아 그간 보건복지 예산추이와 정책현황을 살펴보고 인력양성 과제와 전략을 제시한다.중국과 일본은 각 국의 교육기관 및 교육프로그램의 실태와 정책 환경에 따른 인재 양성의 미래전략을 공유한다.발표는 중국위생인재협회(Training Center of Health Human ResourcesDevelopment Center)의 저우 징(Zhou Jing) 부실장과 일본 국립 보건과학원(National Institute of Public Health)의 토시로 구마카와 (Toshiro Kumakawa) 부장이 할 예정이다.인력개발원은 ""10주년 기념 행사 및 국제 컨퍼런스를 계기로 국·내외 전문가와 교류·협력을 통한 공동발전 방향을 모색하고 국가 보건복지 인재양성의 허브 역할을 확대해 나갈 계획"" 이라고 밝혔다.",2014-04-03
868,"복지부 장관 현장방문 및 각종 행사 진행보건복지부(장관 문형표)는 ｢제45회 정신건강의 날(4.4)｣을 맞아 문형표 장관의 국립공주병원 현장방문을 서두로 각종 행사를 개최한다고 밝혔다.국립공주병원 현장방문문형표 보건복지부장관은 4월 4일(금) 오후 국립공주병원을 방문하였다.이번 방문은정신건강의 날에 병원 관계자입원환자와의 만남을 통하여 현장감 있는 의견을 수렴하고간담회를 통하여 각계 이해관계자들과 함께 정신질환자의 인권 신장을 위한 다양한 방안을 논의하기 위하여 이루어졌다.문 장관은 간담회 자리에서 ""정신건강에 대한 사회적 관심이 급격히 높아지고 있으나여전히 정신질환자에 대한 차별이 이루어지고 있다""면서정신질환자들이 사회적으로 불합리한 차별을 받지 않기 위해서는 ""정신질환에 대한 인식개선이 먼저 이루어져야 할 것"" 이라고 말했다.이를 위하여 ""복지부는 정신건강의 컨트롤타워로서 정신질환자 및 정신질환 이력자 등의 인권신장을 위하여 최선을 다할 것"" 이라며정신건강에 대한 지속적인 관심과 적극적인 협조를 당부했다.정신건강의 날 행사복지부는 정신건강의 날을 맞아 정신질환에 대한 인식개선과 정신건강에 대한 일반인의 관심을 촉구하기 위하여 각종 행사를 개최한다.이번 행사는 ""우리가 희망이다""라는 슬로건으로 진행되며중앙과 지방에서 정신건강박람회강연 등이 이루어 질 예정이다.중앙에서는정신건강의 날 기념식과 정신건강박람회를 실시한다.정신건강의 날 기념식은 4.12(토) 오전 COEX에서 진행되며정신건강을 위하여 노력한 분들에게 보건복지부 장관 표창 등을 수여하여 감사의 뜻을 전할 계획이다.정신건강박람회는 4.12(토)∼13(일) 이틀간 COEX에서 개최되며정신건강과 관련된 올바른 정보를 제공하고5가지* 정신건강 주요 테마를 중심으로 정신건강 검진 및 체험 프로그램 등을 제공한다.* ①자살예방②중독예방치료재활③아동·청소년 정신건강④성인 정신건강⑤노인 정신건강또한정신건강과 관련된 연극콘서트 등을 공연하고정신건강의학과 의사와 1:1로 무료 상담을 할 수 있는 기회도 제공된다.지방에서는정신건강 강좌를 개설하고 대구부산 지역에서 정신건강박람회를 개최한다.정신건강 강좌에서는 4.4(금)∼25(금) 3주간 각 지역에서 자살예방스트레스 관리 등에 대한 강연 및 무료 상담 서비스를 제공한다.정신건강박람회는 대구는 4.25(금)부산은 4.4(금)∼5(토) 이틀간 각각 대구 EXCO와 부산 BEXCO에서 개최되며자살·중독 예방아동·청소년성인노인 등 생애주기별 정신건강 정보제공 및 정신건강의학과 의사와의 무료상담 등이 진행된다.보건복지부 관계자는 ""국민의 정신건강 수준은 개인적 차원을 넘어 사회·경제적으로 막대한 영향을 미치는 중요한 지표""라며이번 ""정신건강의 날 행사는 정신건강에 대한 일반 국민의 주의를 환기시키고 정신질환자에 대한 편견을 줄일 수 있는 좋은 기회가 될 것""이라고 말했다.",2014-04-04
870,"보건복지부(장관 문형표)는 4월 4일 방송인 신동엽 씨를 ""제3대 희망의씨앗 생명나눔 홍보대사""로 위촉한다고 밝혔다.방송인 신동엽 씨는 2009년 장기기증 희망등록을 했으며이에 대한 사실이 알려지면서 많은 국민들에게 귀감이 되어 「희망의씨앗」 생명나눔 홍보대사로 선정되었다.「희망의씨앗」생명나눔 홍보대사는 장기․인체조직 기증 등 생명나눔에 대한 대국민 인식제고를 위한 홍보활동에 참여하는 역할이 부여된다.신동엽 씨는 2014. 4. 4. 부터 2016. 4. 3.까지(2년간) 생명나눔 문화정착을 위해 다양하고 적극적인 홍보 활동을 펼쳐나갈 예정이다.우리나라의 경우 1명이 최대 9명의 생명을 구할 수 있는 뇌사 기증자는 외국에 비해 크게 낮으며뇌사 기증보다 생존시 기증비율이 높은 편이다※ ‘ 12년 100만명당 기증자수(뇌사자/ 생존시) : 스페인 35명/8명미국 26명/15명한국8명/39명또한기증자 수에 비해 이식이 필요한 이식대기자 수가 지속적으로 증가하여이식대기자가 2013년말 기준으로 26천명에 이르고 있어 생명나눔 활성화가 절실한 상황이다.※ (이식대기자) '00년 5 343명 → '10년 18 189명 → ‘ 11년 21 861명 → ‘ 12년 22 695명 → ’ 13년 26 036명이러한 상황에서 그간 대국민 장기기증 인식제고를 위한 지속적인 홍보 등을 통해 장기기증 희망자 수가 2003년 6만 명에서 10년간 16배 이상 증가하여 2013년에는 최초로 100만명을 돌파했다.뇌사자의 장기기증 사례도 2003년 68명에서 10년 새 6배 이상 증가하여2013년에는 416명의 뇌사자가 신장이나간장 등을 기증해 기증자 한 명이 평균 4명 이상의 환자들에게 새 삶을 안겨 주었다.보건복지부는 그동안 상대적으로 관심이 적었던 인체조직 기증에 대해서도 2015년 1월부터 조직기증 희망등록제도 및 조직기증지원기관 도입 등을 통해 인체조직 기증 활성화도 적극 추진할 계획이다.한편 이번 홍보대사 위촉식과 함께 보건복지부에서는 문형표 장관과 직원들이 장기기증 희망등록에 참여하여 생명나눔에 동참하였다.",2014-04-04
865,"복지부 「저출산 극복을 위한 정책 아이디어 공모전」개최보건복지부(장관 문형표)는 국민들이 생활 속에서 공감할 수 있는 저출산 대책을 마련하기 위해 저출산 극복을 위한 정책 아이디어 공모전 ‘ 마음을 더하세요! 아이디어를 더하세요!’ 를 실시한다.이번 공모전은 저출산 문제에 대한 국민적 관심을 높이고정책 수혜자별(미혼남녀기혼 전업주부워킹맘 등)로 필요한 정책이 무엇인지 파악하고저출산 극복을 위한 다양한 아이디어를 발굴하기 위해 마련했다.공모전은 4월 7일부터 21일까지 개최하며저출산 극복을 주제로 만혼·비혼문화 개선일-가정 균형 등 출산 친화적인 사회를 만들어가기 위한 다양한 아이디어를 자유롭게 제안하면 된다.공모 세부 주제출산 장려를 위한 지원 사업법령 개선 등 정책 관련 아이디어출산 친화적인 사회 분위기를 만들 수 있는 인식 개선 아이디어연령소득수준 등 개인의 상황에 따라 실용적으로 적용할 수 있는 맞춤형 제안저출산 극복을 위해 가정직장 등에서 쉽게 적용할 수 있는 생활공감형 제안공모전 관련 상세 내용은 공모전 홈페이지(www.momplusidea.com)와 운영사무국(02-3210-9732)을 통해 확인 가능하다.공모전에 제출된 국민 아이디어는 향후 저출산 극복정책 수립에 적극 반영할 예정이며수상자에게는 보건복지부 장관 표창장과 함께 소정의 상금이 수여된다.< 공모전 시상 내용 >공모전 시상 내용구분인원(명)시상내역대상1명장관 표창장 및 상금 300만원금상2명장관 표창장 및 상금 100만원은상3명장관 표창장 및 상금 50만원입상작35명상금 10만원보건복지부는 ""제안된 국민들의 아이디어를 토대로 보다 체감도 높고 효과적인 저출산 극복 대책을 마련할 수 있을 것으로 기대한다""며 정책 아이디어 공모전에 국민들의 많은 관심과 참여를 부탁했다.",2014-04-07
