,내용,등록일
1269,나이지리아 방문 시 라싸열 감염 주의야생쥐 배설물의료기관 방문 시 환자 혈액 등과 접촉을 피해야 함☞ 라싸열은 라싸바이러스 감염에 의한 급성호흡기 질환으로80%는 무증상이거나 경증(발열전신무력감두통 등)20%는 중증(출혈쇼크 등)으로 진행함질병관리본부(본부장 정기석)는 최근 나이지리아 라싸열(Lassa Fever) 유행과 관련하여나이지리아 방문 시 감염에 주의할 것을 당부하였다.나이리지아는 매년 12월에서 그 다음해 2월이 라싸열 유행기간으로- 올해는 2015년 8월부터 2016년 1월 24일까지 전체 36개주 중 19개주에서 확진환자 57명 (사망 34)이 발생한 상황이다.라싸열은 주로 야생쥐의 분비물과의 접촉에 의해 발생하며환자와의 직접 접촉 또는 오염된 물건에 의해서도 감염될 수 있다.따라서현지에서 야생쥐 및 그 배설물을 피하고현지에서 의료기관을 방문할 경우 환자의 혈액 등과 접촉하지 말 것을 권고하였다.<붙임> 1. 라싸열 Q&A<붙임> 2. 2015년 나이지리아 라싸열 발생현황<붙임> 3. 라싸열 증상진단 및 치료,2016-02-05
1271,헌혈해외여행 후 1개월간은 피해주세요.지카바이러스 등 신종감염병과 관련한 수혈감염예방을 위한 헌혈기준 안내정기석 질병관리본부장은 전국 혈액원을 통해 2009년부터 시행 중인 ‘최근 1개월 이내 외국 여행한 경우는 1개월간 헌혈 보류’ 조항을 재차 강조하여 철저한 헌혈자문진을 통해 지카바이러스 수혈감염을 예방하고 있다.이는 지카바이러스 등과 같은 해외 신종감염병 유행에 대비한 혈액안전을 위한 선제적 대응으로지카바이러스와 관련한 헌혈제한조치로 미국영국홍콩은 발생지역 여행 후 28일 간 헌혈보류캐나다는 발생지역 여행 후 21일간 헌혈보류하고 있으며WHO(세계보건기구)에서도 권고하는 사항이다.국내에서는 현재까지 헌혈자들의 성실한 정보제공으로 해외 신종감염병 관련 수혈감염 사례는 발생하지 않은 상태이다.또한 질병관리본부는 전국 혈액원에 지카바이러스 발생지역을 헌혈 장소에 부착하여 홍보하도록 하였으며향후혈액원들의 헌혈문진 시 헌혈자들이 동 사항을 쉽게 이해할 수 있는 교육 자료를 발간배포 할 계획이다.<붙임> 1. 헌혈기록카드<붙임> 2. (사진)지카바이러스 발생지역 헌혈자 홍보,2016-02-05
1273,안녕하십니까보건복지부 장관 정진엽입니다.내일부터 우리 고유명절인 설 연휴가 시작됩니다.저는 어린이집 누리과정 예산에 대해 말씀드리고자이 자리에 섰습니다.조금 전 서울시의회에서어린이집과 유치원 누리과정 예산각각 4개월치를 편성한 예산안을 의결하였습니다.그동안 누리과정 예산 논란으로 노심초사 하신서울시 내 학부모님과 보육교직원분들을 생각할 때다행스러운 일이기는 하나서울시의회가 12개월 전액편성이 아닌4개월만을 편성한 것에 대하여는 임시적 조치라는 점에서매우 아쉬움이 있습니다.서울시장은 교육청과 시의회와 협의하여누리예산을 편성하도록 노력하고 있다고 하였으나4개월만 편성한 것은 충분한 노력이 아니었다고의심하지 않을 수 없습니다.또한 여전히경기강원전북광주 4개 교육청에서는아직까지도 어린이집 누리과정 예산을전혀 편성하지 않고 있습니다.다행히도경기강원광주에서는단체장님의 의지로 2~3개월간의누리과정 보육료와 운영비를 지원하고 있으나이러한 지원도 역시예산편성의 책임이 없는 지자체의 임시조치로궁극적으로는 모든 교육청에서조속히 누리과정 예산을 전액 편성해야만 합니다.특히 ‘전라북도’는교육청과 지자체어느 곳에서도 예산을 전혀 편성하지 않고 있어가장 우려가 되고 있습니다.이로 인해 전라북도 내 어린이집을 다니는2만2천여 명의 아이들은보육료 지원을 받지 못하고1천6백여개 어린이집들은 경영상 어려움에 처해있습니다.또한 다음 주가 설 명절인데도 불구하고누리운영비로 지원되는보조교사 2백여명은 해고 위기에 처해있고보육교사 1천6백명은 처우개선비를 받지 못하고 있습니다.누리과정 예산은교육감이 편성여부를 결정하는 재량사업이 아닙니다.가장 우선적으로반드시 집행해야 하는 법적 의무사업입니다.영유아보육법 제34조와 같은 법 시행령 제23조는어린이집 누리과정에 대한 지원을지방교육재정교부금으로 지원하도록 하고 있고지방교육재정교부금법령에서도국가가 교육청에 교부금을 배분할 때유치원과 어린이집 이용아동 수를고려하도록 하고 있습니다.이러한 법령에 근거하여누리과정은 지난 5년간에도 문제없이 추진되어 왔습니다.정부는 지난 10월누리과정에 소요되는 예산 4조원 전액을시도 교육청에 교부하였습니다.교육부에 따르면올해 지방교육재정 여원문보기,2016-02-05
1274,질병관리본부장설 연휴 앞두고 긴급방역체계 가동 현장점검국립중앙의료원 방문방역대책 신속 대응 당부 및 의료진 격려정기석 질병관리본부장은 2월 5일(금) 오후 국립중앙의료원을 방문하여 설 연휴 기간에도 긴급방역체계 가동에 문제가 없는지 점검하고일선 현장에서 국가방역을 위해 노력하는 의료진의 노고를 격려한다.이날 정기석 본부장은 “최근 지속적으로 메르스 등 감염우려가 있는 상황에서 방역의 중심에 있는 국립중앙의료원의 신속한 대응과 협조가 중요하다”고 강조하면서설 연휴기간에 메르스 등 해외유입 감염병에 대해 국민이 안심할 수 있도록 의료진 및 관계자에게 긴급방역체계에 한 치의 소홀함이 없도록 지속적으로 노력해 줄 것을 당부할 예정이다.아울러정 본부장은 어려운 여건 속에서도 국가방역을 위해 묵묵히 일하고 계신 의료진의 노고에 감사를 표할 예정이다.,2016-02-05
1275,정진엽 장관해외 입출국 최대 관문인 인천국제공항 검역현장 방문인천국제공항에서 여행객들에게 감염병 예방 캠페인 등 검역현장 점검정진엽 보건복지부 장관은 2월 5일 오후지카바이러스 등 감염병 유입 대비태세 점검을 위하여 국립인천공항검역소를 방문하였다.이번 방문은 지난 2월 2일 WHO의 국제 공중보건위기상황 선포에 따라 개최된 위기평가 및 대책회의에서 논의된 지카바이러스 감염증 예방관리대책의 추진상황을 점검하기 위한 것으로- 해외로 나가는 여행객들을 대상으로 감염병 예방 홍보 캠페인을 전개하는 한편위험지역 입국자에 대한 검역실시 상황을 점검하였다.인천국제공항 내 여객터미널 3층 출국장에서 실시된 지카바이러스 감염증 예방 홍보 캠페인에는 정 장관을 비롯하여 국립인천공항검역소 직원 및 인천국제공항-브라질 노선을 운항하고 있는 대한항공의 직원 등 20여 명이 참여하였다.중남미동남아 등으로 출국하는 여행객들을 대상으로 지카바이러스 예방수칙증상 발현시 대처 및 치료방법 등의 내용이 담겨 있는 리플릿과 모기기피제체온계 등을 배부하면서해외 여행지에서 예방수칙을 적극 실천해 줄 것과 의심증상이 발생한 경우에는 귀국과정에서는 검역소에 신고하고귀국 후에는 즉시 의료기관을 방문하여 해외 여행력을 알리고 진료를 받을 것을 당부하였다.또한 중남미 지역 입국자에 대한 게이트검역* 실시SMS 문자리플릿기내방송 등을 통한 홍보공항 내 방역 등 인천공항검역소의 지카바이러스 검역대책을 점검하고공항 탑승동과 여객터미널 2층 입국장 등 검역실시 현장을 살펴보았다.* 게이트검역은 입국장 입구에서 실시하는 1:1 밀착 체온측정건강상태 질문서 징구 등 강화된 검역방법으로메르스·에볼라 등을 대상으로 실시하여 왔으나 1월 말부터는 브라질을 출발하여 입국하는 사람을 대상으로도 실시하고 있음이 자리에서 정 장관은 중남미 및 동남아 등 해외에서 감염되어 국내로 입국할 가능성이 있는 만큼 입국단계에서 최대한 감염 의심사례를 찾아내는 것은 물론외교부 등 관계부처 및 의료기관과 긴밀히 협조하여 위험국가에서 출발하여 입국하는 사람들에 대해 철저한 추적관리가 이루어질 수 있도록 해달라고 당부하였다.아울러 아직 메르스에볼라 등의 위협이 완전히 사라지지 않은 상황이므로 이에 대한 검역에도 소홀함이 없도록 해 줄 것도 강조하였다.<붙임> 복지부장관 검역현장 방문 일정,2016-02-05
1268,"속 불편한 한국인 … 5명 중 1명1000만명이 소화계통 질환 경험'식도위 및 십이지장의 질환‘ 68%가 40대 이상 중·노년층건강보험심사평가원(원장 손명세)은 ‘식도위 및 십이지장의 질환(K20~K31)'에 대해 최근 5년간(2011년~2015년) 심사결정자료(건강보험 및 의료급여)를 분석한 결과2015년 기준 진료인원은 약 1 036만명총진료비는 약 6 725억원으로 2011년 대비 약 28만명198억원이 각각 증가하였다.연령별 진료인원의 점유율은 40~50대 중년층이 38.6%40대 이상 중·노년층은 68%로 높으며상별별로는 ‘위염 및 십이지장염’‘위-식도 역류병’ 진료인원이 전체 진료인원 중 78.1%를 차지하였다.※ ‘식도위 및 십이지장의 질환’소화계통의 질환으로 흔히 알고 있는 위염역류성 식도염위궤양 등이 포함되어 있으며 속 쓰림소화불량 등이 가장 흔한 증상이다. 이를 대수롭게 여기지 않고 넘어가는 경우가 많으나전문의의 진료 및 생활습관 개선이 이루어지지 않을 경우 만성적으로 재발할 가능성이 있다.최근 5년간 (2011년~2015년)의 건강보험 및 의료급여 심사결정 자료를 이용한 ‘식도위 및 십이지장의 질환‘의 진료 추이를 살펴보면- 진료인원은 2011년 약 1 008만명에서 2015년 약 1 036만명으로 5년 전에 비해 약 28만명 증가하여 연평균 증가율은 0.7%이며- 총 진료비는 2011년 약 6 527억원에서 2015년 약 6 725억원으로 5년 전에 비해 약 198억원이 증가하여 연평균 증가율은 0.8%를 보였다.표1 . <식도위 및 십이지장의 질환> 성별 진료인원 및 총 진료비 현황 (2011년~2015년)표1 . <식도위 및 십이지장의 질환> 성별 진료인원 및 총 진료비 현황 (2011년~2015년)구 분2011년2012년2013년2014년2015년원문보기목록으로페이지 만족도 조사만족도 평가이 페이지에서 제공하는 정보에 얼마나 만족하십니까?매우만족만족보통불만족매우불만족등록정부24 개선의견일반적이고 원론적인 의견, 단순건의 사항이 아닌 정부24에서 제공하는개별서비스에 관한 창의적이고 구체적인 제도개선에 대해 의견을 주시는 국민 소통 창구입니다.의견을 주시면 소관 부처와 연계 개선해 나가겠습니다.국민 신문고법령, 제도, 절차 등 행정업무에 관한 질의 또는 설명이나 해석의 요구는 국민신문고를 이용해 ",2016-02-07
1266,건강해치는「강박장애」젊은층 20대 환자가 가장 많아강박장애☞ 환자 자신이 지나치고 불합리하다는 것을 알면서도 강박적인 사고나 강박적인 행동을 지속하여 자신의 일상생활이나 직업적 활동과 사회적인 활동의 제한을 받는 증상을 나타냄2014년 인구10만명당 강박장애질환자 20대가 가장 많아남성 20대(106.2명)30대(69.9명)10대(61.2명)여성 20대(64.1)30대(53.3명)40대(41.4명)국민건강보험공단(이사장 성상철)이 2010년~2014년 건강보험 진료비 지급자료를 분석하여 발표한 내용에 따르면불안과 초조를 동반한 ‘강박장애(F42)’질환으로 인한 건강보험 진료환자는 2010년 20 490명에서 2014년 23 174명으로 연평균 3.1%씩 증가한 것으로 나타났다.남성은 13 395명으로 전체 진료환자수의 57.8%(2014년 기준)을 차지하였으며여성 진료환자수에 비해 약 1.4배 더 많았다. 그러나 연평균 증가율에서는 여성(3.4%)이 남성(2.9%)보다 0.5%P 높게 나타났다.‘강박장애’ 연도별 성별 건강보험 진료환자 현황(단위 : 명)‘강박장애’ 연도별 성별 건강보험 진료환자 현황구분20102011201220132014연평균 증가율(%)계20 49020 97422 73622 41623 1743.1남성11 93312 23413 25212 98713 3952.9여성8 5578 7409 4849 4299 779원문보기,2016-02-09
1264,사회보장사업 망라한 복지 백과사전 발행된다.보건복지부범부처 사회보장제도 일목요연하게 정리한 사회보장 백과사전 ‘나에게 힘이 되는 복지서비스’ 발간범부처 사회보장제도를 일목요연하게 정리한 복지 백과사전 ‘나에게 힘이 되는 복지서비스(이하 복지가이드북)’가 발간된다.복지가이드북은 어떤 사회보장제도가 있는지 몰라서 도움을 받지 못하는 경우가 없도록’ 하자는 취지에 따라- 중앙부처 약 360개 사회보장사업의 개요지원조건 및 신청방법 등의 내용을 쉽고 간단하게 정리하여’14년 7월 초판이 발간된 바 있다.초판 발간 후 전면 개정된 금번 가이드북에는박근혜 정부의 ‘생애주기별 맞춤형 사회보장정책’ 추진에 따른 맞춤형 기초생활보장제도 등 굵직굵직한 제도 개선사항 등을 반영하는 동시에현장공무원 설문조사홍보전문가 간담회 등을 거쳐‘모바일 e-book 개발’‘정책대상(노인 등) 맞춤형 가이드북*’ 제작 등 이용자의 편의성을 제고한 것이 주요 특징이다.* 더 큰 글씨의 노인용 책자접이식 전지 형태의 노인용 요약 포스터 등보건복지부(장관 정진엽)는 더 많은 국민들이 보다 쉽게 사회보장제도를 알 수 있도록 읍·면·동 주민센터사회복지관국민연금공단·건강보험공단 지사 등 공공기관에 복지 가이드북을 배포할 예정이며보건복지부 홈페이지(http://www.mohw.go.kr)복지로(http://www.bokjiro.go.kr)사회보장정보원(http://www.ssis.or.kr) 등 복지부 산하 공공기관 홈페이지 등에도 게시할 예정이다.복지부 관계자는 “새로운 사회보장제도의 개발만큼이나국민들께서 기존 제도를 잘 알고이를 잘 활용하는 것도 중요한 일이라며매년 사회보장제도가 변경·개선을 거듭하는 만큼앞으로는 가이드북 개정을 정례화 할 예정이며이를 통해 사회보장 사각지대 개선이 이루어지길 기대한다“ 고 밝혔다.,2016-02-10
1257,인플루엔자 유행 증가에 따른 감염 주의 당부인플루엔자 예방수칙 준수 및 의심 증상 시 즉시 의사의 진료 당부생활 속 인플루엔자 예방수칙예방접종 권장대상자*는 예방접종을 받습니다.* 65세 이상 어르신만성질환자생후 6∼59개월 소아임신부50∼64세 연령 등자주 손을 씻고 개인 위생수칙을 잘 지킵니다.기침재채기 할 때는 손수건휴지옷깃으로 입을 가리는 기침 예절을 지킵니다.발열과 호흡기 증상(기침목 아픔콧물 등)이 있는 경우 마스크를 착용합니다.인플루엔자가 유행할 때에는 가급적 사람들이 많이 모이는 장소의 방문을 피합니다.인플루엔자 의심 증상이 있는 경우 즉시 의사의 진료를 받습니다.질병관리본부(본부장 정기석)는 계절 인플루엔자 증가 추세가 지속됨에 따라 감염 예방을 위해 손씻기기침 예절 지키기 등 예방수칙을 지키고증상이 발생하면 즉시 의사의 진료를 받을 것을 다시 당부*하였다.* 인플루엔자 유행주의보 발령(1.14)설 연휴 기간 감염병 발생 주의 당부(2.4)인플루엔자 유행주의보가 발표(1.14.)된 이후에 고위험군 환자*에게는 인플루엔자 치료제인 항바이러스제 투여 시 요양 급여가 인정되므로 인플루엔자 의심증상**이 있는 경우 가까운 의료기관에서 진료를 받도록 권고하면서* 고위험군 : 1세 이상 9세 이하 소아임신부65세 이상면역저하자대사장애심장질환폐질환신장기능장애 등** 인플루엔자 의심증상: 38℃이상의 발열과 더불어 기침 또는 인후통인플루엔자 예방접종 미 접종자는 유행 시기 중이라도 예방접종이 필요하다고 밝혔다.* 보건소에서 65세 이상 어르신에게 무료접종하고 있으나 백신 보유량 여부를 문의 후 방문 필요인플루엔자 의사환자(ILI)*수는 2016년 1월 2주 12.1명으로 유행주의보 수준(11.3)을 넘어선 이후2016년 제6주(1.31~2.6)에 41.3명(잠정외래환자 1 000명당) 수준이고2월중 유행 정점에 이를 것으로 예상되며* ILI: Influenza Like Illness로 38℃이상의 발열과 더불어 기침 또는 인후통을 보이는 경우특히 2월 개학과 함께 학교에서 인플루엔자 유행 우려가 있어 학령기 아동 및 청소년 연령층에서 각별한 주의가 필요하다고 밝혔다.<참고자료>국내 계절 인플루엔자 및 호흡기감염병 발생현황올바른 손씻기 및 기침 예절 방법인플루엔자 Q & A,2016-02-11
1262,지카바이러스 발생국 다녀오신 분입국 후 이런 사항을 유의하세요!질병관리본부설연휴 지카바이러스 발생국 여행객 대상 예방 수칙 거듭 당부질병관리본부(본부장 정기석)는 이번 설연휴 기간 동안 지카바이러스 발생국가를 방문하고 온 여행객을 대상으로 입국자 검역을 강화하는 한편유입 사례 발생에 대비해 당부사항을 적극 안내하였다.정부는 설연휴 기간 동안 지카바이러스 발생국가*를 방문하고 온 여행객의 입국이 이번 주말까지 이어질 것으로 보고설연휴 비상 근무 체계를 유지하고 있다고 밝히고* 2월 9일 기준 지카바이러스 감염증 발생국가(붙임 2)(유행국가) 중남미 19개국(브라질멕시코 등)통가카보베르데 등(산발적 발생국가) 태국사모아중남미 7개국발생국가에서 온 여행객은 먼저 입국 시 공항에서 발열 등 증상이 있는 경우 검역관에게 신고하여 발열 체크 및 역학조사를 받고귀국 후 2주 이내 의심증상*이 나타난 경우에는 가까운 병의원을 방문해 여행력을 알리고 진료를 받을 것과* 발열 또는 발진과 함께 다음과 같은 증상이 하나 이상 동반된 경우 : 결막염(안구충혈)관절통근육통두통지카바이러스는 일상적인 접촉으로는 전염이 되지 않지만드물게 수혈이나 성접촉을 통해 감염이 될 수 있으므로 증상이 없더라도 귀국 후 1달간은 헌혈을 하지 말고남성의 경우 피임기구(콘돔)를 사용하며가임여성은 1달간 임신을 연기할 것을 권고한다고 거듭 당부하였다.한편정기석 본부장은 지카바이러스 감염증 관련 문의사항이 있는 경우에는 질병관리본부 콜센터(109)로 연락할 것을 당부하면서- 다시 한 번 지카바이러스 감염증 예방을 위한 대상별 행동수칙을 지켜줄 것을 거듭 강조하였다.<붙임>지카바이러스 감염증 질병 개요지카바이러스 감염증 발생국가지카바이러스 감염증 예방을 위한 대상별 행동수칙,2016-02-11
1260,정기석 질병관리본부장국립인천공항검역소에 지카바이러스 감염증 검역 강화 당부지카바이러스 발생국 입국자 대상 신고안내 홍보 강화정기석 질병관리본부장은 2월 10일(수) 오전 국립인천공항검역소를 방문하여 지카바이러스 감염증 대응을 위한 입국자 검역 강화를 당부하였다.정기석 본부장은 지카바이러스 감염증의 유입 및 확산 차단을 위해서는 해외유입감염병 최일선 관문에 있는 국립검역소의 입국자 검역 및 의심환자 발생 시 신속한 대응이 중요하다고 강조하면서지카바이러스 감염증에 대한 국민들의 우려가 높은 만큼발생국 입국자 검역을 강화하고입국자 여행객에게 지카바이러스 리플릿 등을 배포하여 귀국 후 지카바이러스 의심증상 발생 시 신고 안내에 대해 적극적으로 홍보해줄 것을 부탁하였다.정 본부장은 아울러향후에도 지카바이러스 감염증 및 해외감염병 국내 유입을 차단하기 위해 입국자 검역을 지속적으로 강화할 수 있도록 적극 노력해 줄 것을 당부하였다.,2016-02-11
1256,비윤리적 의료행위에 대해 단호히 대처2월부터 ‘1회용 주사기 등’ 재사용 의료기관 공익신고시행 및 신고 접수 시 즉각 현장대응 실시3월부터 5월까지 재사용 의심 의료기관의 일제현장조사 실시일제조사처벌규정 상향면허관리 강화의료기기 등 관리 강화보건복지부(장관 정진엽)와 질병관리본부(본부장 정기석)는충북 제천시 소재 양의원강원 원주시 소재 한양정형외과의원에서 1회용 주사기 등 재사용으로 인한 감염 의심 신고가 접수되어 해당 지자체와 함께 역학조사에 착수하였다고 밝혔다.충북 제천시 소재 양의원*에 대한 역학조사 경과는 다음과 같다.* 원장 : 남/70세진료과목 : 피부과․비뇨기과'84.3월 개원'16.1.29 주사기를 재사용 한다는 내용이 제천시 보건소에 제보되어- 보건소는 양의원에서 주사침만 교체하고 주사기는 재사용한 사실을 확인하고즉시로 재사용 금지 등 시정조치를 시행하였다.'16.2.1 질병관리본부는 이러한 사실을 보건소로부터 통보받고- 현지에 역학조사관을 파견하여 해당 의원에서 근육주사를 처방 받은 환자를 확인하였으며2.15일부터 이들을 대상으로 혈액매개감염병 검사*를 시행할 계획이다.* '15년 근육주사(페니라민겐타마이신린코마이신) 받은 환자는 총 3 996명강원 원주시 소재 한양정형외과의원*에 대한 역학조사 경과는 다음과 같다.* 원장 : 남/59세진료과목 : 정형외과․내과 등'04.9월 개원/'15.5.27 폐업한양정형외과의원 내원자 중 C형간염 감염 의심 환자(14명)가 원주시 보건소에 신고('15.4월～7월)하여- 질병관리본부가 강원도청과 공동으로 개별사례 조사를 실시하였으나 환자별 유전자형이 달라서 역학적 인과관계를 추정하기 어려운 것으로 판단되었다.* 해당의료기관은 ‘15.5.27 자진폐업그런데'15.11.3 추가 민원을 통해 자가혈 주사시술(PRP)*을 통한 감염을 의심하게 되어 심층 역학조사를 실시하였다.* 자가혈시술(PRP;Platelet Rich Plasma혈소판풍부혈장) : 환자의 혈액을 채취하여 원심분리 후 추출한 혈소판을 환자에게 재주사- 건강보험심사평가원보건소 등 자료를 통해 '11년부터 '14년까지 PRP 시술자 927명의 명단을 확보하고 C형간염 감염 여부를 조사하였으며이 중 101명이 치료가 필요한 RNA 양성으로 확인되었다.* HCV 항체 양성 115명HCV RNA 양성 101명유전자형확인 87명(1b 54명2a 33명)** HCV 항체 양성 : 과거에 감염된 적이 있거나 현재 감염 중임을 의미HCV RNA 양성 : 현재 감염 중임을 의미향후 질병관리본부는 원주시 보건소와 함께- 해당 의료기관 개원 이후 주사 및 내원자 명단을 확보하고 혈액매개감염병 검사를 진행 할 계획이다.복지부는 이러한 역학조사를 토대로비윤리적 1회용 주사기 등 재사용 근절을 위해 강력히 대처해 나갈 계획이다.<의료기관 내 '1회용 주사기 등' 사용 현황 등 점검>복지부는 '1회용 주사기 등' 재사용 의심 의료기관에 대한 공익신고를 접수즉각대응에 나설 계획이다.의료기관 내 '1회용 주사기 등' 재사용 여부에 대한 실시간 모니터링이 어려운 점을 감안하여- 의료기관 내 종사자 또는 환자 등을 대상으로 '1회용 주사기 등 재사원문보기,2016-02-12
1254,한국보건사회연구원의 저출산 정책 국민인식 설문조사 결과를 인용한 언론보도에 대해 다음과 같이 설명합니다.☞ 2월11일자 중앙일보 사회 17면경향신문 사회 9면2월12일자 서울신문 오피니언 31면 등기사 주요내용성인 97.5%가 정부의 저출산 대책에 대해 부정적으로 평가설명내용한국보건사회연구원의 저출산 대책 관련 국민인식 조사는 2015년 1월 실시된 것으로 1 2차 저출산‧고령사회기본계획의 문제점과 향후 정부의 노력이 필요한 정도를 파악하기 위한 것임- 정부는 해당 조사 결과뿐만 아니라 폭 넓은 국민의견 청취각계 전문가 참여를 통해 2015년 12월 제3차 저출산‧고령사회기본계획을 수립한 바 있음보건복지부는 2006년부터 저출산‧고령사회정책의 효과성 등을 포함한 종합적 국민인식 조사를 매년 실시하고 있으며 2015년 12월에 실시한 인식조사 결과를 2월말 발표할 예정임아울러한국보건사회연구원에서도 1968년부터 3년마다 결혼‧출산에 관련된 전국 단위 패널 조사(1.2만 가구 대상)를 하고 있으며2015년 조사결과에 대해 올해 3월중에 발표할 계획임을 알려 드림,2016-02-12
1252,질병관리본부는 ‘지카바이러스 의심환자 돌려보낸 질병관리본부’..‘감기약 처방 등 대다수 귀가조치’ 기사에 대해 다음과 같이 해명 및 설명합니다.☞ 2월 12일자 인천일보 기사기사 주요내용질병관리본부는 지카바이러스 감염의심환자 대다수를 검사도 없이 돌려보냄- 지카바이러스 의심신고건수는 무려 714건이고 이들 중 검사를 받은 것은 28건에 불과의심환자들은 전혀 검사조차 받지 못하고 있음태국여행을 다녀온 남성 2명이 의심증상을 보여 질병관리본부에 검사를 의뢰했으나 “근처 병원에 가서 감기약 처방을 받으면 된다”고 답변입‧출국자에게 SMS 전송 등을 통해 안내를 강화하겠다고 밝혔으나 이마저 제대로 작동하지 않음해명내용‘지카바이러스 감염의심환자 대다수를 검사도 없이 돌려보냄’과 관련지카바이러스 감염의심환자에게 검사 없이 돌려보냈다는 내용은 사실과 다름- 질병관리본부는 지카바이러스 감염증 관리지침*에 최근 2개월 이내 환자 발생 국가를 방문한자 중 귀국 후 2주일 이내 의심증상**이 있는 경우를 검사 대상임을 밝히고 있고* 질병관리본부 홈페이지(www.cdc.go.kr) 지카바이러스 사이트** 발열 또는 발진과 함께 관절염결막염근육통두통 증상 중 1개 이상 동반- 의료기관은 이러한 기준을 참고하여 의심환자 검사를 의뢰하고 있으며질병관리본부는 의뢰된 검체에 대해 모두 검사를 실시하고 있음지카바이러스 감염증 의심되어 검사의뢰된 신고 건수는 714*건이 아니며 30건임(2.11 기준)* 질병관리본부 콜센터 지카바이러스 상담건수임(기준 2.1~2.10)‘의심증상자가 질병관리본부에 검사를 의뢰했으나 “근처 병원에 가서 감기약 처방을 받으면 된다.”’고 답변 관련의심증상자가 질병관리본부에 직접 검사를 의뢰한 사실은 없음질병관리본부(콜센타)는 의심증상검사에 대한 문의에 대해서 의심환자 기준과 검사 대상에 대해 설명드리고의료기관 또는 보건소를 방문하여 진료받고 의사의 판단에 따라 검사를 받도록 안내하고 있음‘입‧출국자에게 SMS 전송 등 안내 강화조치가 제대로 작동하지 않음’ 관련최근 2개월 내 지카바이러스 유행국가 출국자를 대상으로 지카바이러스 주의 안내 문자를 발송하고 있음또한 기내 안내방송출‧입국장 배너공항 전광판리플렛 등을 통해 예방수칙 및 신고를 안내하고 있음붙임 : 지카바이러스 감염증 관리지침 1-1판 기준 검사 대상,2016-02-12
1247,「말기 암 가정 호스피스 시범사업」17개 의료기관에서 3월 2일부터 시작보건복지부(장관 정진엽)는 말기 암 환자가 자택에서도 호스피스 서비스를 받을 수 있도록3월 2일부터 ‘말기 암 가정 호스피스‧완화의료(이하호스피스) 시범사업’을 17개 기관에서 실시한다고 밝혔다.우리나라 호스피스 제도는 입원형을 중심으로 발전하여호스피스를 이용하려면 환자는 병원에 입원할 수밖에 없었다. 그러나많은 말기 암 환자들이 가족과 함께 가정에서 지내길 원하고 있으나관련 제도와 지원체계가 부재한 상황이었다.* ‘12년 말기 및 진행암환자 465명(19개 기관) 조사 (’12년한국호스피스완화의료학회)가정에서 지내기 원함 (75.9%)가정 호스피스 이용의향 있음 (89.1%: 많이42.0%어느정도29.9%조금17.2%)따라서호스피스 전달체계의 기본인 가정 호스피스를 구축하고자 ‘말기 암 가정 호스피스 시범사업’을 추진한다.- 이번 시범사업을 통하여말기 암 환자는 1회 방문 당 5천(간호사 단독 방문)~13천원(의사간호사사회복지사 모두 방문)의 비용을 내면 의사간호사사회복지사 등이 정기적으로 가정을 방문하여 관리해주는 가정 호스피스를 받을 수 있게 되었다.- ‘말기 암 가정 호스피스 시범사업’은 서울성모병원충남대병원국민건강보험공단 일산병원대구의료원서울시 북부병원모현센터의원 등 총 17개 의료기관에서 1년 간 실시한 후제도를 더욱 발전시켜 본 사업으로 확대 시행할 예정이다. (붙임1)ㆍ가정 호스피스는 전담 간호사 등 추가 인력 고용이 필요하여 이번 시범사업에는 종합병원 이상에서 신청이 많았으나가정 호스피스 수요가 일정 구축되면 병원급 이하에서도 활성화가 예상된다.말기 암 가정 호스피스는 의사간호사사회복지사 등이 정기적으로 가정을 방문하여 입원을 대체할 정도의 서비스를 제공하게 된다.가정 호스피스는 입원 서비스와 차별을 두지 않는 것을 원칙으로 하며환자는 집에서 증상 관리상담영적‧사회적 돌봄을 제공받고환자 보호자는 사별가족관리를 받을 수 있다.가정 호스피스 환자가 등록하면의료진이 24시간 내 전화를 하고 48시간 내 가정을 방문하여 환자 상태를 확인한 후 케어플랜을 수립하게 된다.* 환자의 상태와 개인적 여건 등에 따라 의료기관(외래)에서 첫 대면이 이루어질 수도 있고호스피스 병동에서 입원 후 퇴원하면서 가정 호스피스를 이용하는 경우는 기존에 등록되어 있는 환자로 분류된다.입원 or 외래진료 → 가정호스피스 의뢰 → 24시간內전화48시간內방문 → 정기 방문전화 상담 등 서비스 제공 및 연계(간호 및 처치의사 진료 및 처방가족 교육 및 지지전인적 돌봄장비 대여 등) → 종결 or 입원연계가정 호스피스를 선택하는 말기 암 환자는평균적으로 주 1회 이상 의료 또는 비의료적 방문 서비스를 받게 되며매일 24시간 의료진과 전화 상담이 가능하다.- 이를 위하여의사간호사사회복지사 가정 호스피스 방문료를 각각 신설하였고특히실질적인 의사 ‘왕진’이 가능한 수준으로 방문료를 책정하였다.ㆍ사회복지사 등을 통하여 다양한 지역사회 보건‧복지 사업*과원문보기,2016-02-14
