,내용,등록일
1341,동남아 여행자 18번째 지카감염증 확진... 주의 당부필리핀(보라카이) 방문(’77년생 여성)국내 입국 후 18번째 지카 감염 확진설연휴를 앞두고임신부는 동남아 등 지카 발생국가 여행 연기 당부지카 발생국가 방문자는 6개월간 임신연기콘돔 사용질병관리본부와 대구광역시는 2017년 1월 1일(일)부터 필리핀(보라카이) 방문 후 1월 6일(금) 국내에 입국한 A씨(여성’77년생)에 대하여 지카바이러스 검사(대구보건환경연구원 PCR; Polymerase Chain Reaction)를 실시한 결과2017년 1월 16일(월) 오전 09시경 확진(혈액 양성)하였다고 밝혔다.감염자는 필리핀 현지 체류 중 모기에 물린 것으로 추정되며입국 후 발진(1.12)·관절통(1.12) 증상이 발생하여 대구 달성군보건소 내원(1.13)지카바이러스 감염으로 의심되어 신고 되었다.* 결막염 증상(1.14) 발생함질병관리본부와 대구광역시의 공동 역학조사에 따르면현재 감염자의 상태는 양호하며동반여행자* 등에 대한 심층 역학조사가 진행 중이다.* 가족 3명(남편자녀2)기타 동반여행자(4명)질병관리본부는 그간 확진자 18명*의 방문국가를 살펴보면동남아 14명(필리핀 8명베트남 4명태국 2명)중남미 4명(브라질도미니카(공)과테말라푸에르토리코) 이었고남자 13명여자 5명임신부는 없으며* 지카 감염자 18명은 현재 모두 양호한 상태임현재 국내에서 지카바이러스 감염증을 매개하는 흰줄숲모기는 활동하지 않으나 동남아에서 입국한 지카바이러스 감염자가 지속되는 추세이므로설 연휴 등에 해외여행을 계획하고 있는 경우 여행 전 질병관리본부 모바일 사이트(http://m.cdc.go.kr) 및 질병관리본부 홈페이지 (http://www.cdc.go.kr) 를 통해 지카바이러스 발생국가 현황을 확인할 것을 당부하고여행객은 현지에서 모기에 물리지 않도록 하여야 하며여행 후에도 최근 개정된 지침에 따라 남녀모두 6개월간 임신을 연기하고금욕하거나 콘돔을 사용 할 것을 당부하였다.아울러임신부는 해당 지역으로의 여행을 출산 후로 연기하고발생지역을 다녀오거나발생지역 여행자와 성접촉력이 있는 임신부는 지카바이러스 검사 시 건강보험에서 급여 혜택을 받으며본인부담금도 국민행복카드를 사용할 수 있으므로산전 진찰 주치의와 상담하여 검사를 받을 것을 권고했다.* 산부인과 방문 전에 지카바이러스 검사가 가능한지 사전 확인 필요<붙임>국내 유입 지카바이러스 감염자 현황지카 발생국가 현황지카바이러스 감염증 예방 대상별 행동수칙,2017-01-17
1340,18시 이후 이용 가능한 어린이집(9 723개소) 아이사랑 포털에 공개17일부터 맞벌이 등 보육필요에 따라 종일반을 쉽게 찾을 수 있는 시스템 오픈보건복지부(장관 정진엽)는 장시간 어린이집 이용이 필요한 부모들과 18시 이후 종일반을 운영하는 어린이집을 손쉽게 연결하는 시스템을 1월 17일부터 부모들에게 공개(아이사랑포털www.childcare.go.kr)한다고 밝혔다.지난 13일까지 집중등록기간을 통해 9 723개*(전체 어린이집 대비 23.7%) 어린이집이 자발적으로 해당정보를 등록하였으며이 중 3 147개는 <18시 이후 종일반을> 2개 반** 이상 운영하는 어린이집이다.* 국공립(630개21.8%)사회복지법인(206개14.7%)법인․단체(135개16.8%)민간(3 151개22.0%)가정(5 441개26.4%)직장(143개15.1%)협동(17개10.8%)** 1개 반 아동 수 : 연령별 정원(예 : 0세반 3명혼합반 시 하위연령 정원)에 맞게 반편성이에 따라부모들은 어린이집의 입소대기 현황정보 공시평가인증 여부 등 관련정보와 함께 ‘18시 이후 종일반 운영’ 정보를 종합적으로 활용하여 필요에 맞는 어린이집을 찾을 수 있다.특히장시간 이용할 수 있는 어린이집을 찾는 경우‘아이사랑 포털’‘복지로’에서 18시 이후 반 구성(연령별이용 아동 수보육교사 수)프로그램차량운행 여부 등 해당정보 확인 후 어린이집 입소 상담․신청을 하면 된다.2월부터는 실제 운영과 공개된 정보가 다른 경우부모가 수정 요청할 수 있는 시스템도 도입할 계획이다.이는 18시 이후 종일반 운영정보의 신뢰성을 높이기 위한 조치로부모의 수정요청이 있는 경우 시․군․구 승인을 거칠 때까지 종일반 운영관련 정보의 공개를 제한*한다.* 어린이집 정보공개 차단은 시스템 개발 단계로 2월 중 서비스 제공 예정어린이집은 새 학기 원아모집 등 어린이집 종일반 이용 상황에 맞게 언제든지 신규로 등록하거나 수정하여 공개할 수 있으며종일반 운영정보를 공개하지 않은 어린이집도 18시 이후 이용아동이 있는 경우기존과 동일하게 종일반 보육서비스를 제공해야 한다.보건복지부 관계자는 “맞벌이 부모들이 보다 쉽게 보육필요에 맞는 어린이집을 찾고종일반을 모범운영하는 어린이집도 원아모집이 보다 원활해질 것으로 기대한다”면서“종일반의 안정적 운영과 교사부담이 완화될 수 있도록 3월부터 일정규모 이상 종일반을 모범적으로 운영하는 어린이집에는 보조교사를 추가로 지원할 계획”이라고 밝혔다.* 보조교사 신규 확보인력(2 656명)시간연장반 교사(8 349명) 탄력적 활용,2017-01-17
1339,한의원 조제한약(탕약) 품질 획기적으로 개선한다’17∼’20년탕약 현대화 시범사업을 통한 GMP 수준 품질관리 추진보건복지부(장관 정진엽)는 향후 4년간(’17∼’20년) 국민들이 다빈도*로 복용하고 있는 조제한약(이하 ‘탕약’)을 제조(GMP·Good Manufacturing Practice) 의약품 수준으로 안전하게 조제·관리할 수 있도록 탕약 현대화 시범사업을 실시한다고 밝혔다.* 한방의료기관 비급여 중 탕약이 차지하는 비중은 한방병원은 34.5%한의원은 58.7% (한방의료 및 한약소비 실태조사’14)탕약은 약사법 부칙에 따라 한방의료기관에서 한의사가 환자의 치료용으로 직접 조제가 가능한 의약품으로 한의사가 환자 상태에 맞게 조제할 수 있다는 장점도 있으나조제설비조제방법 등이 표준화되어 있지 않아 품질관리 및 안전성 측면에서 일부 우려가 지속적으로 제기되고 있다.< 약사법 부칙 >제8조(한의사ㆍ수의사의 조제에 관한 경과조치) 한의사가 자신이 치료용으로 사용하는 한약 및 한약제제를 자신이 직접 조제하거나 수의사가 자신이 치료용으로 사용하는 동물용 의약품을 자신이 직접 조제하는 경우에는 제23조제1항 및 제2항의 개정규정에도 불구하고 이를 조제할 수 있다.또한 사용 한약재 종류 및 사용량조제공정 등 한약 조제 과정이 명확히 규정되어 있지 않고이른바 ‘비방’의 존재 여부는 한의약 전반에 대한 국민 신뢰를 저하시키는 요인으로 작용하고 있다.복지부는 탕약을 GMP 제조 의약품과 동일한 수준으로 안전하게 조제·관리할 수 있도록표준조제설비표준제조공정임상시험기준 등을 마련한 후이를 토대로 시범사업을 추진할 계획이다.* ’17∼’18년 인프라 구축 및 기준 마련’19∼’20년 이용을 원하는 국공립한방의료기관 및 민간한방의료기관(약 100∼200개소) 대상 시범사업탕약 현대화 시범사업 세부추진방안은 다음과 같다.우선부산대학교 한방병원(양산시 소재)에 탕약을 의약품 수준으로 안전하게 조제·관리할 수 있는 탕약표준조제시설을 구축하고한약재 구입부터 보관·조제·포장·출하에 이르는 전 과정에 대해 GMP*급 표준조제공정을 마련할 예정이다. (’17년 설계비 2억원18년 시설 구축 예정)* GMP(Good Manufacturing Practice) 의약품의 안전성과 유효성을 품질 면에서 보증하는 기본조건으로서 우수 의약품의 제조·관리 기준이와 함께 탕약표준조제시설에서 조제한 탕약에 대한 다양한 정보를 수집하고 빅데이터로 구축·활용하기 위한 한약표준화정보시스템을 한약진흥재단에 구축할 예정이다. (’17년 프로그램개발비 2억원 반영)’17년내 탕약에 대한 임상연구기준 및 임상연구방안(원광대 김윤경교수팀)을 마련하고임상시험용 약(위약)도 개발하여 탕약의 안전성·유효성 검증과 관련한 임상연구도 단계적으로 진행할 계획이다.’18년까지 탕약표준조제시설정보시스템 등 관련 인프라 구축 및 시범운영을 완료한 후’19∼’20년 탕약표준조제시설 이용을 원하는 국공립 및 민간 한방의료기관(100∼200개소)을 대상으로 시범사업을 실시하고한의계와 공동으로 시범사업 결과를 분석한 후 제도 개선표준조제시설 추가 구축 등을 포함한 본 사업을 추진할 계획이다.복지부는 이번 시범사업을 통해 GMP 수준의 탕약 조제ㆍ관리시스템을 구축하여 탕약의 품질과 안전성을 획기적으로 개선함으로써 한약에 대한 대국민 신뢰도를 크게원문보기,2017-01-17
1338,보건복지부는 「‘빈곤의 덫에 빠진 고령층’ 65세 이상 빈곤율사상 최고」기사에 대해 다음과 같이 설명합니다.☞ 1월 17일자 연합뉴스 기사 관련기사 주요내용2015년 65세이상 노인빈곤율 61.7% ... 전년 대비 1.5% 포인트 높아져최근 5년 새 최고치설명내용1.17일 언론에 보도된 노인빈곤율은 통계청의 2016년 「가계금융 복지조사」(‘16.12.20 통계청 보도자료)를 토대로 한 것이며- OECD 등에서 일반적인 빈곤율 산정 기준으로 사용하는 ‘처분가능소득’이 아닌 ‘시장소득’을 기준으로 한 것입니다.* 시장소득 : 근로소득 + 사업소득 + 재산소득 + 사적 이전소득* 처분가능소득 : 시장소득 + 공적 이전소득(국민연금기초연금 등) - 공적 지출(소득세사회보험료 등)- ‘시장소득’은 기초연금기초생활 등 사회보장제도에 의한 빈곤완화 효과를 반영하지 못하고 있습니다.‘처분가능소득’은 시장소득에 기초연금 등 공적 이전소득 및 공적 지출을 반영한 소득을 의미하며OECD 등에서 공식 발표하는 노인빈곤율도 처분가능소득 기준으로 산출한 것입니다.참고로 현재 우리나라의 공식 소득분배지표는 통계청의 「가계동향조사」를 통해 산출되고 있습니다.- 「가계동향조사」에 따르면 ’15년 노인빈곤율은 기준 44.8%(처분가능소득 기준)입니다.- 그간 기초연금 도입(’14.7월) 등으로 노인빈곤율은 ’14년 47.4%에서 ’15년 44.8%로 감소하였습니다.< 65세 이상 노인빈곤율* >65세 이상 노인빈곤율구 분’14’15가계금융 복지조사시장소득60.2%61.7%처분가능소득47.0%46.9%가계동향조사처분가능소득47.4%44.8%* 65세 이상 노인 중 소득이 전체가구 중위소득의 50% 미만인 비율,2017-01-17
1332,"보건복지부는 ‘입양아동 인권 보호 필요성’ 관련 기획기사 보도내용에 대해 다음과 같이 설명합니다.☞ 1월 16∼18일자 세계일보 기사 관련기사 주요내용입양 전 사전위탁은 ‘아동 쇼핑’ 조장 우려가 있으므로 정부 차원에서 상황을 면밀히 파악하고 대책을 마련할 필요- 현재 부모교육도 내용이 부실하며 입양 후 사후관리에 대한 구체적인 지침도 없음현재 아동보호체계는 원가정 분리 위주로 아동 권익을 충분히 보호하기에 부족하므로 원가정 보호 등 아동 중심으로 개편 필요설명내용그간 정부는 아동 최선의 이익 원칙을 규정한 ‘헤이그 국제아동입양협약’ 비준을 준비 하고 있습니다.- 협약은 아동의 ‘원가정 보호’를 강조하고입양이 필요한 경우에도 입양절차가 국가 책임 하에 이루어지도록 함*으로써입양아동의 권익이 철저히 보호될 수 있도록 하고 있습니다.* 아동의 입양적격성 결정예비양부모 자격 확인 등 입양절차 전반을 국가 및 지자체 책임으로 하고 입양기관은 보조적 역할 수행- 협약 서명(‘13년) 이후 관계자ㆍ전문가 협의체 구성ㆍ운영국내외 사례 조사관련 연구 등을 통해 비준을 준비해왔습니다.ㆍ협약 비준동의안 법제처 심사와 이행법률(안) 입법절차 추진 중 → 입양특례법 전면개정안 등 국회 보건복지위원회 기상정(’16.10.31 )ㆍ아동 권익을 위해 ‘입양절차에서 국가책임을 강화’하는 내용으로 비준 동의안과 이행법률(안)이 연내 통과되도록 최선을 다할 계획- 이와 병행하여 아동이 원가정에서 보호받을 수 있도록 아동보호체계 전반을 재점검ㆍ개선방안을 도출하고(’17.2월 매뉴얼 마련 예정)- 아울러 아동 최선의 이익 관점에서 입양제도 전면 재설계 예정입니다.입양아동 보호 과정에서 사각지대가 발생하지 않도록 관련 제도개선을 추진할 계획입니다.- 입양 전 사전위탁은 긍정적 측면*과 부정적 측면**에 대한 의견이 다양하게 제시되고 있는 바금년 상반기 중 전면적 실태조사ㆍ전문가 의견수렴 등을 통해 제도개선 방안을 마련할 예정입니다.* 아동과 예비양부모 간 애착형성 및 상호 적응에 기여** 위탁기간 동안 책임소재가 불분명하고 입양포기 등의 경우 아동 혼란 초래- 예비양부모 교육은 현재 법률에 따라 시행*중이나좀 더 실효성 있게 실시될 수 있도록 통일적인 커리큘럼 및 아동 특성**에 따른 교육과정 마련 등의 제도를 개편할 예정입니다.* 입양과 파양의 요건ㆍ절차ㆍ효과입양가정 지원 정보양육방법입양아동의 심리 및 정서입양 사후서비스 등 교육 의무화(입양특례법 시행규칙 제5조)** 연장아동장애아동형제ㆍ자매 아동 입양 등- 입양특례법 및 입양실무매뉴얼*등에 따라 입양 사후관리가 내실있게 이루어질 수 있도록 관리ㆍ감독을 강화할 예정입니다.원문보기목록으로페이지 만족도 조사만족도 평가이 페이지에서 제공하는 정보에 얼마나 만족하십니까?매우만족만족보통불만족매우불만족등록정부24 개선의견일반적이고 원론적인 의견, 단순건의 사항이 아닌 정부24에서 제공하는개별서비스에 관한 창의적이고 구체적인 제도개선에 대해 의견을 주시는 국민 소통 창구입니다.의견을 주시면 소관 부처와 연계 개선해 나가겠습니다.국민 신문고법령, 제도, 절차 등 행정업무에 관한 질의 또는 설명이나 해석의 요구는 국민신문고를 이용해 ",2017-01-18
1336,정진엽 장관OECD 회원국들과 미래의 보건개혁에 관해 논의1.17(화)일 OECD 보건장관회의 참석 계기로 보건산업 해외 진출 지원글로벌 보건 위기 공조저출산 관련 프랑스 정책경험 청취 활동보건복지부(장관 정진엽)는 ’17.1.17(화)일에 프랑스 파리에서 개최된 OECD 보건장관회의에 참석하였다. 이 회의는 ’04년 처음 개최 이래 7년 주기로 열리고 있으며 OECD 사무총장(Mr. Angel Gurria)과 34개 OECD 회원국 보건부 장관WHO·World Bank 등 국제기구 관계자들이 모여 미래의 보건개혁에 관해 논의하였다.* 의장국 : 영국 / 부의장국 : 칠레독일스위스또한정진엽 장관은 동 회의 참석을 계기로 칠레와 독일의 보건부 장관과 별도 회담을 갖고 원격의료 진출제약·의료기기 수출항생제 내성 등 글로벌 보건 위기에의 공조 등 상호 관심사를 교환하였다.프랑스 국립가족수당금고와 국립인구문제연구소도 방문하여 한-프랑스 양국의 저출산 현황과 문제의식을 공유하고프랑스의 저출산 정책 경험을 청취하였다.* (출산율 현황2014) 한국 1.21프랑스 1.98. OECD 평균 1.68< OECD 보건장관회의 >이번 보건장관회의는 “차세대 보건개혁(The Next Generation of Health Reforms)”이란 주제로 한정된 보건 재정 하에서 최근의 만성질환과 다(多)질환 증가높은 보상을 요구하는 기술 혁신그리고 항생제 내성과 같은 전 지구적 위협에 대해 어떻게 효율적으로대응해 나갈지를 논의하였다.오전 세션에서 참여 회원국들은 환자들에 대한 과잉 진료나 처방신약에 대한 과도한 지출과 진료비 허위 청구 등으로 의료의 질과 무관한 불필요한 보건재정이 지출되고 있음에 공감하며각국의 정책적 대응 현황을 공유하였으며정진엽 장관은 정보통신기술(ICT)을 활용한 환자 진단 및 의료비 청구의 전자화의약품 안전사용 서비스를 통한 처방약 중복 및 병용 금지 사전 점검만성 질환자의 사전 건강관리와 의료 접근성 제고 등 국민 중심의 우리의 보건시스템을 발표하여 각국의 주목을 받았다.오후 세션에서는 날로 지속되는 기술혁신과 보건시스템과의 조화를 위한 실천과제로써 신약 개발 등 의료 혁신에 있어 비용 효과성 담보미래 보건전문가 역량 강화건강데이터를 활용한 보건 서비스 질 제고 방안에 대해 분임 토의를 진행하였다.금번 장관회의에서는 이번 논의결과를 기반으로 의료서비스 전달에 있어 환자 안전을 높이면서 비효율과 낭비를 줄이고환자 개개인의 니즈와 선호를 반영하며혁신 의약품과 빅 데이터 등 기술혁신의 효과적인 활용 등을 담은 장관 선언문을 채택하였으며차기 보건장관회의 때까지 관련 과제를 진행해 나가기로 하였다.< 독일·칠레 보건부 장관 양자 회담 >정진엽 보건복지부장관은 보건장관회의 전날인 16일(월)에 칠레 까르멘 지셀 가스띠요 따우쳐(Carmen Gisele Castillo Taucher) 보건부 장관과 ’15년 4월 체결한 MOU의 이행을 위한 ICT 기반 원격의료 시범사업 추진과 한국 의약품 수출에 관하여 논의하였다.보건복지부는 올해부터 칠레 공공의료분야 원격의료 역량 강화를 위하여 칠레의 당뇨고혈압 등 만성질환 환자를 대상으로 ICT 기반 원격진료 및 만성질환 모니터링 시범사업을 실시할 예정으로양국 보건장관은 칠레 사례가 ICT 기반 보건의료 협력의 모범사례가 될 수 있도록 노력하기로 약속하였다.원문보기,2017-01-18
1335,중국 여행 시 AI(H7N9) 인체감염 주의중국내 AI(H7N9) 인체감염 증가에 따라 여행 시 가금류 접촉 주의중국에서 입국시 건강상태질문서 제출중국에서 가금류 접촉후 10일이내 발열 및 호흡기 증상 발현시 ☏1339(질병관리본부 콜센터) 연락설연휴 앞두고 외국여행시 감염병 예방 주의 당부질병관리본부(본부장 정기석)는 현재 중국에서 H7N9형*AI(조류인플루엔자) 인체감염사례 발생이 증가하고 있어 중국 여행객은 현지 여행시 가금류와의 접촉을 피하고손씻기 등 예방수칙을 지켜줄 것을 당부하였다.* H7N9형 AI는 현재 국내 조류에서 유행중인 H5N6형과는 다르며국내에서는 대규모 유행이나 인체감염 사례는 없었음중국내 AI(H7N9) 인체감염 사례는 최근 급증하는 양상을 보여‘16년 10월 이후 총 140명*(사망 37)이 발생하였고이미 지난 절기 전체 환자 수(121명)를 넘어섰다.* (발생지역) 장쑤성(58명)저장성(23명)광둥성(22명)안후이성(14명)장시성(7명)푸젠성(4명)구이저우성·후난성(3명)산둥성(2명)상하이·쓰촨성·허베이성·후베이성(1명)중국은 AI(H7N9) 인체감염 사례가 2013년 처음 발생한 이후매년 10월에서 그 다음해 4월까지 계절적으로 유행하고 있어 당분간 인체감염 사례 발생이 지속 될 것으로 예상하고 있다.질병관리본부는 외교부와 협조하여 중국 여행객* 대상으로 출국시 AI 인체감염 예방 및 주의 안내 SMS 문자 홍보를 시행 중에 있고중국 AI 오염지역 입국자는 입국장게이트 발열감시 및 건강상태질문서를 징구하고 있으며* 중국으로부터 일일평균 입국현황: (항공기) 25 956명(선박) 7 110명중국내 오염지역*은 AI 인체감염 발생현황에 따라 주기적으로 지정하고오염지역에 대한 안내는 질병관리본부 홈페이지에 공지하고 있으며중국에서 국내로 입국하는 기내에서도 안내하고 있다.* ’17.1월 현재 12개 성(省)‧시(市) (저장성광둥성장쑤성푸젠성상하이시후난성안후이성산둥성베이징시허베이성후베이성장시성)이며AI 발생 증가에 따라 구이저우성쓰촨성 포함 예정또한 입국시 개정된 검역법에 따라오염지역에 방문 후 건강상태질문서를 신고하지 않은 경우올해 2월 3일(금)까지 계도기간을 거쳐 700만원의 과태료 처분이 적용되므로 각별한 주의를 당부했다.또한중국으로 여행하는 국민은 인천공항 3층 출국장 내 ‘해외여행질병정보센터’에서 중국 내 AI 인체감염증 발생 지역 및 감염예방수칙 안내를 받을 수 있으므로 출국 전 방문하여 건강한 해외여행이 될 수 있도록 안내하였다.질병관리본부는 설 연휴 등에 해외여행을 계획하고 있는 경우 여행 전 질병관리본부 모바일 사이트(http://m.cdc.go.kr) 및 질병관리본부 홈페이지(http://www.cdc.go.kr) 를 통해 여행목적지의 감염병 정보를 확인하고입국시 오염지역 방문여부를 확인하여 건강상태질문서를 작성하여 검역관에게 제출하고중국에서 가금류 접촉 후 10일 이내 발열 및 호흡기 유증상 발현 시 ☏1339(질병관리본부 콜센터)로 연락할 것 또한 당부하였다.<붙임>중국 AI(H7N9) 인체감염 현황중국 여행객 AI 인체감염 예방 수칙AI 인체감염 예방 안내 홍보 리플릿<원문보기,2017-01-18
1331,지속되는 감기 증상…“혹시 폐렴?”2015년 ‘폐렴’ 진료환자 약 159만명절반(44.6%)은 10세 미만 어린이건강보험심사평가원(원장 손명세이하 ‘심사평가원’)은 폐렴에 대해 최근 5년간(2011년~2015년) 진료정보(건강보험의료급여)를 분석한 결과매년 약 155만명이 폐렴으로 진료를 받았으며10세 미만 소아가 많고 가을부터 진료인원이 증가하는 것으로 나타났다.2015년 폐렴 진료인원 중 44.6%는 10세 미만이지만최근 5년간 진료인원이 가장 많이 증가한 연령구간은 80세 이상 구간(36 906명 증가)이었다.폐렴의 월별 진료인원은 가을인 9월부터 증가하고 이듬해 4월 이후 감소하는 것으로 나타났다.※ 폐렴폐에 염증이 생기는 질환으로 세균바이러스곰팡이 등 발생원인은 다양하다. 기침과 가래발열 등 주요 증상이 감기독감과 비슷하다. 하지만 노인의 20~30%는 아무런 증상이 없어 제대로 된 진료를 받지 못하다가 증상이 악화된 후 폐렴으로 진단받기도 한다.최근 5년간(2011년~2015년) 연평균 약 155만명이 폐렴으로 진료를 받았으며2015년 진료인원은 약 159만명이다.2015년 입원환자 1인당 평균 진료비용은 약 182만원으로 2011년 대비 약 36만원 증가하였으며외래환자의 1인당 평균 진료비용은 약 6만원으로 최근 5년간 큰 차이가 없는 것으로 나타났다.2015년 1인당 평균 입원일수는 약 11.2일평균 내원일수는 2.6일로최근 5년간 큰 차이는 없었다.표1. <폐렴> 진료현황 (2011년~2015년)표1. <폐렴> 진료현황 (2011년~2015년)구 분2011년2012년2013년2014년2015년전체진료인원 (명)계1 659 5051 587 4481 425 2481 471 8491 592 975<원문보기,2017-01-19
1330,인플루엔자 감소세 지속안심은 일러!인플루엔자 유행 3주째 감소세B형 인플루엔자 바이러스 첫 분리30초 이상 손씻기기침예절 지키기 등 개인위생 실천이 가장 중요인플루엔자 예방접종과 항바이러스제 조기 투여로 예방·치료 가능질병관리본부(본부장 정기석)는 인플루엔자의사환자분율*이 지속 감소하고 있으나B형 바이러스가 검출되기 시작하여 감염 예방을 위해 30초 이상 손씻기 등 예방수칙을 철저히 지켜줄 것을 당부하였다.* 인플루엔자의사환자분율 = 인플루엔자의사환자수/총진료환자수×1 000생활 속 인플루엔자 예방수칙① 예방접종 우선 권장대상자*는 예방접종을 받습니다.* 65세 이상 어르신만성질환자생후 6∼59개월 소아임신부50∼64세 연령 등② 비누를 사용하여 자주 손을 30초 이상 씻고 개인 위생수칙을 잘 지킵니다.③기침재채기 할 때는 손수건휴지옷깃으로 입을 가리는 기침 예절을 지킵니다.④ 발열과 호흡기 증상(기침목 아픔콧물 등)이 있는 경우 마스크를 착용합니다.⑤ 인플루엔자가 유행할 때에는 가급적 사람들이 많이 모이는 장소의 방문을 피합니다.⑥ 인플루엔자 의심 증상이 있는 경우 즉시 의사의 진료를 받습니다.인플루엔자의사환자수는 외래환자 1 000명당2016년 53주(12.25.~31.) 63.5명2017년 1주(1.1~7.)39.4명2주(1.8.~14.)24.0명(잠정치)으로 감소하였고인플루엔자 바이러스 검출률도 감소하고 있으나 2017년 2주에 2016-2017절기(36주~2주)들어 처음으로 B형*(1건)이 검출되었다.* 바이러스 분리 및 치료제 내성 분석은 진행중질병관리본부 관계자는 B형 인플루엔자바이러스에 의한 감염은비교적 A형보다 증상이 가볍지만주로 이듬해 봄철(4∼5월)까지 유행이 길게 지속되는 특징이 있다고 설명하였다.따라서 “아직까지 예방접종을 받지 않은 만성질환자임신부 등 고위험군과 학생직장인 등 접종희망자의 경우 지금이라도 인플루엔자 예방접종*을 받을 것”을 권고하면서* 보건당국은 추가 접종수요가 증가하더라도 민간의료기관 유료용 백신수급에 차질이 없도록 백신제조사와 일선병의원간 “백신수급 핫라인”을 운영 중에 있음(총 481건약54 000도즈 긴급배송 실시’16.12.28∼’17.1.17)인플루엔자 의심증상이 나타나면 가까운 의료기관에서 진료를 받고전파방지를 위해 마스크를 착용하고사람들이 많이 모이는 장소 방문을 피하여 줄 것을 강조하였다.특히설 연휴를 맞아 각종 모임이 많은 만큼인플루엔자 등 감염병 예방을 위해 30초 이상 손씻기기침예절 지키기 등 개인위생을 실천해 줄 것을 거듭 당부하였다.<붙임>인플루엔자 발생 현황손씻기 등 개인위생 실천,2017-01-19
1329,보건복지부는 ‘집 팔고 카드빚까지...암 환자 ‘메디컬 푸어’ 전락’ 보도와 관련하여 다음과 같이 설명합니다.☞ 1월 18일자 KBS 기사 관련보도 주요내용최근 고가의 항암 신약이 출시되면서 병원 치료비와 약값을 감당하지 못해 집까지 파는 ‘메디컬 푸어’ 사례가 급증하고 있음항암 신약의 보험 등재 기간은 OECD 국가들 보다 2달 이상 긴 상황으로 등재 기간 단축 및 신약의 보험 적용을 위한 대안 검토 필요설명내용보건복지부는 과도한 의료비로 인한 가계 파탄을 방지하기 위해 ‘13년 8월부터 저소득층 가구에 의료비(비급여 포함)를 지원하는 “중증질환 재난적의료비 지원사업”을 시행하고 있습니다.- 중위소득 100% 이하 가구가 암심장 질환 등 4대 중증질환 수술을 위해 입원하거나항암외래진료비용을 과다하게 지출한 경우에는- 퇴원 후 60일 이내 건보공단에 신청하면 심사를 통해 본인부담금의 50~70%를 최대 2천만원까지 지원하고 있습니다.* 의료급여‧차상위 계층은 본인부담 100만원 이상중위소득 80% 이하가구는 200만원 이상중위소득 80~100% 가구는 연간소득 대비 30% 이상 발생시 신청 가능* 항암치료암 수술‧치료 등으로 의료비 지원 혜택을 받은 대상자는 7 590명193억원(’16년 말)또한보건복지부와 국민건강보험공단은 동 사업의 신청 가능한 대상이 충분한 혜택을 받을 수 있도록 관련 협회병원 등과 협조하여 상반기 집중 홍보안내 등을 추진할 예정입니다.신약의 개발 후 보험 급여까지 소요되는 기간은 각국의 의약품 허가절차보험급여제도평가 방식 등에 따라 차이가 있으므로 국가 간 단순 비교는 어렵습니다.- 우리나라와 같이 치료적·경제적 효과가 우수한 의약품만을 선별하여 보험급여하는 국가들(이탈리아캐나다호주 등)은 상대적으로 등재 기간이 긴 편입니다.- 특히고가인 항암 신약은 경제성평가 자료의 면밀한 검토가 필요하며 이 과정에서 제약사의 신청가격 조정근거자료 보완 등으로 인해 상당 시일이 추가적으로 소요됩니다.이에 따라 복지부와 심평원은 `16년 9월부터 등재기간 단축 관련 대책을 마련하여 시행하고 있습니다. (‘16.8.22. 보도자료 참고)① 심평원 내 신약 등재신청 제출자료 `사전 평가지원팀‘을 구성하여 평가자료에 대한 사전 컨설팅 등 실시(’16.9월)② 제약사의 평가신청이 용이하도록 ‘다빈도 보완요청 유형 사례집’과 ‘표준 참조 사례(reference case)’ 배포(‘17.6월 예정)③ 제약사 약가 관련 담당자 대상 주기적 교육 제공(‘17년)- 심평원이 반기 또는 분기별로 제약사 대상 교육 프로그램 운영- 또한의약품 허가-보험평가 연계제도 도입(’14.9월)국내개발(혁신)신약 등의 약제평가기간(120→100일)공단협상기간(60→3원문보기,2017-01-19
