,내용,등록일
1253,의원급 의료기관에 수술실 설치 및 수술실에 응급의료장비 의무화요양병원 최소근무의사 확대비 의료인 당직근무자 배치 등개정 [의료법 시행규칙] 공포보건복지부(장관 문형표)는 의료기관 수술 환자 및 요양병원 입원 환자의 안전을 강화하는 개정 [의료법 시행규칙]을 5월 29일에 공포한다고 밝혔다이번 개정 [의료법 시행규칙]은 2.17일부터 3.30일까지 입법예고를 한 후 규제심사와 법제처심사를 마치고 확정되었다.개정된 의료법 시행규칙의 주요 시행내용은 다음과 같다.① 수술환자의 안전관리 강화(수술실 설치 확대) 외과계 진료과목을 설치하고 전신마취 수술을 하는 의원급 의료기관에서 의료법 시행규칙에서 정한 시설기준을 갖춘 수술실을 의무적으로 구비하여야 한다.현재 수술실은 외과계 진료과목이 있는 병원급 의료기관만의무적으로 구비하도록 하고 있어일부 의원급 의료기관에서 수술실을 설치하지 않거나시행규칙에서 정한 시설기준*에 맞지 않는 수술실에서 전신마취 수술을 함에 따라 환자 안전에 위해가 발생하는 문제점이 있었다.* 환자 감염을 방지하기 위한 공기정화설비호흡장치의 안전관리시설 등 구비(수술실간 구획 의무) 모든 수술실은 서로 격벽으로 구획하고각 수술실 내에는 하나의 수술대를 설치하도록 수술실 시설기준을 강화하였다.(수술실 응급의료장비 구비) 수술 중 응급상황에 신속하게 대비할 수 있도록 수술실에 기도 내 삽관유지장치인공호흡기마취환자의 호흡감시장치심전도 모니터 장치와 정전시의 예비전원설비ㆍ장치를 반드시 보유하도록 하였다.인공호흡기 : 환자의 호흡이 멎거나 억제되었을 때 인공적으로 호흡을 조절하는 장비기관 내 삽관유지장치 : 의식이 없는 환자의 기도를 확보하기 위한 장비마취환자 호흡감시장치 : 호흡(들숨)시 말초동맥의 산호포화도(혈액 내 산소의 정도)를 측정하여 호흡상태 모니터심전도 모니터 장치 : 심박동과 관련된 전위를 신체 표면에서 도형으로 기록정전에 대비한 예비전원설비ㆍ장치 : 정전시 예비전원 공급② 요양병원 입원환자의 안전관리 강화(최소 근무의사 확대) 입원환자 40명까지 의사 1명이 근무하도록 하던 규정을 개정하여 의사 2명이 근무하도록 하였다.이를 통하여 요양병원 의료서비스의 질을 높이고 야간ㆍ휴일당직의료가 원활하게 이루어질 것으로 기대된다.(시설물 안전 당직근무) 시설물 안전관리와 화재 등 위급 상황 시 신속한 대처를 위해 비 의료인 당직근무자를 1명 이상씩 배치하도록 의무화하였다(출입문 자동개폐장치) 화재 등이 발생했을 때 요양병원 출입문이 자동으로 열릴 수 있도록 하여입원 환자나 의료인이 신속하게 대피할 수 있도록 하였다.(신체보호대 사용 관리강화) 일선 요양병원에서 사용하는 신체보호대 사용 사유방법준수사항을 명확히 규정하였다.이를 통하여 요양병원에서 신체보호대를 과도하게 사용하지 않도록 관리를 강화하여입원 환자의 인권을 보호할 수 있을 것으로 기대된다.신체보호대 정의 : 전신 혹은 신체 일부분의 움직임을 제한할 때 사용되는 물리적 장치 및 기구사용 대상 및 사유 : 입원 환자가 생명유지 장치를 스스로 제거하는 등 환자 안전에 위해가 발생할 수 있어 그 환자의 움직임을 제한하거나 신체를 묶을 필요가 있는 경우 최소원문보기,2015-05-27
1255,6월1일간이식만성염증성탈수초다발성신경병증 등 희귀난치질환 치료약의 보험적용 확대2015년 상반기7개 희귀난치질환10개 성분 치료약에 건강보험 적용 확대보건복지부(장관 문형표)는 6월1일 희귀난치질환인 간이식 후 거부반응 치료약 ‘ 에베로리무스’ 와 만성 염증성 탈수초 다발성 신경병증(CIDP)* 치료약 ‘ 인체 면역글로불린-G’ 에 대한 보험적용범위를 확대하는 내용의[요양급여의 적용기준 및 방법에 관한 세부사항(약제)](복지부 고시) 개정안을 시행한다고 밝혔다. (5월27일 고시)* 만성 염증성 탈수초 다발성 신경병증(chronic inflammatory demyelinating polyneuropathyCIDP)뇌와 척수 등 신경세포의 축삭(axon)을 둘러싸고 있는 수초(myelin sheath)에 만성적인 염증(자가면역 공격)이 발생하여 수초가 파괴되어 가는 만성 진행성 질환으로서운동신경과 감각신경 증상과 함께 사지의 근력 약화가 진행되며적절히 치료되지 못하면 사망에 이를 수도 있음6월1일 확대되는 건강보험 혜택은 다음과 같다. (붙임1 : 세부내용)‘ 에베로리무스’ 는 장기이식 거부반응의 예방에 사용되는 약제로 그동안 심장이식에 처방될 경우만 건강보험 혜택이 주어졌으나금번 조치로 간이식의 경우에도 혜택이 확대된다.이에 따라 간이식 환자 당 연간 약 7백만원의 비용경감(770만원 → 77만원)이 가능하며총 1 900 여명의 환자가 수혜대상이 될 것으로 예상된다.‘ 인체 면역글로불린-G’ 는 만성염증성 탈수초 다발성 신경병증에 투여 시 기존에는 스테로이드 치료약 등에 효과가 없고단독보행이 불가능할 정도로 증세가 악화된 경우에만 건강보험이 적용되었으나금번 조치로 스테로이드 치료약 등에 효과가 없거나 부작용 등으로 사용하기 어렵고중등도 이상의 신체기능장애(mRS 3점 이상*)가 있는 경우에 건강보험 혜택이 주어지도록 확대되었다.* Modified Rankin Scale (mRS 정확한 정의는 붙임1 참조)0. 자각 증상 및 타각 증후가 모두 없는 상태1. 자각 증상 및 타각 증후는 있지만발병 이전부터 하던 일이나 활동에 제한이 없는 상태2. 발병 이전부터 하던 일이나 활동에 제한은 있지만 도움 없이 일상생활은 가능한 상태3. 쇼핑이나 대중교통을 이용한 이동 등에는 도움이 필요하나일반적인 보행식사몸가짐 유지화장실 왕래 등에는 도움을 필요로 하지 않는 상태4. 일반적인 보행식사몸가짐 유지화장실 왕래 등에 도움이 필요하나지속적인 간병은 필요하지 않는 상태5. 거동이 힘들고 요실금 등으로 항상 타인의 도움이 필요한 상태6. 사망이에 따라 만성염증성 탈수초 다발성신경병증 환자 1회 치료 당(5일간) 약 2백만원의 비용경감(230만원 → 23만원)이 가능하며총 160 여명의 환자가 수혜대상이 될 것으로 예상된다.6월1일 상기 치료약들의 보험급여가 확대됨으로써2015년 상반기에 7개 희귀난치질환에 10개 성분 치료약의 보험적용이 확대되었다.2월 폐동맥고혈압 및 전신경화증에 치료약 5개 성분의 보험적용이 확대되기 시작하여궤양성 대장염발작성야간혈색소뇨증소아 크론병간이식만성염증성 탈수초 다발성신경병증 등의 치료약에 보험적용이 확대되었다.이러한 보험적용 확대에 따라 환자당 연간 2백만원∼4.9억원까지 약값을 절감할 수 있게 되었으며총 3천여명의 환자가 혜택을 받게 될 것으로 기대된다.원문보기,2015-05-27
1256,"중동호흡기증후군(메르스) 5번째 환자 확인 이후 추가검사 결과 2건 음성5.26일 접수하여 검사 진행중이던 나머지 2건 유전자검사 음성 판정질병관리본부(본부장:양병국)는 5.26일 61명의 메르스 밀접접촉자 중 총 4명의 검체를 접수받아 유전자 검사결과를 확인하였던 2명* 외에 검사가 진행중이던 나머지 2명의 검사결과 2건 모두 음성으로 확인되었다고 발표하면서* 5.27일 01시 배포 보도참고자료(""중동호흡기증후군 5번째 환자 확인"") 참조현재 유전자검사 음성으로 확인된 경우라도 밀접접촉자 관리원칙에 따라 격리종료시(최종 환자접촉일로부터 14일)까지 격리이송된 상태에서 격리 관찰을 지속하고가족도 자가격리 상태가 지속됨을 밝혔다.* 5.26일 접수 검체에 대한 유전자검사 결과* 5.26일 접수 검체에 대한 유전자검사 결과연번성별연령환자 접촉장소검사결과1남50C의원양성2여46A의원음성3남34E병원음성4여31D병원음성* A의원 : 첫 번째 환자 5.125.14∼15일 방문 의료기관* C의원 : 첫 번째 환자 5.17일 방문 의료기관* D병원 : 첫 번째 환자 5.17∼20일 방문 의료기관* E병원 : 세 번째 환자 5.16∼20일 방문 의료기관",2015-05-27
1257,중동호흡기증후군(메르스) 5번째 환자 확인첫번째 메르스 환자 진료의사유전자검사 결과 양성 판정질병관리본부(본부장:양병국)는 5.26일 61명의 메르스 밀접접촉자 중 총 4명의 검체를 접수받아 현재까지 2명의 유전자검사 결과를 확인하였으며이중 1명이 메르스 유전자 양성으로 확인되었다고 밝혔다.* 5.26일 15시 언론브리핑 이후 2건 추가 접수되어 총 4건 검사 진행이 환자는 첫 번째 메르스 환자를 5.17일 C의원에서 진료했던 의사로서5.26일 국가지정입원치료병상에 입원하여 격리치료 중이다.* 5.26일 접수 검체에 대한 유전자검사 결과* 5.26일 접수 검체에 대한 유전자검사 결과연번성별연령환자 접촉장소검사결과1남50C의원양성2여46A의원음성3남34E병원진행중4여31D병원진행중* A의원 : 첫 번째 환자 5.125.14∼15일 방문 의료기관* C의원 : 첫 번째 환자 5.17일 방문 의료기관* D병원 : 첫 번째 환자 5.17∼20일 방문 의료기관* E병원 : 세 번째 환자 5.16∼20일 방문 의료기관한편검사 결과 음성으로 확인된 밀접접촉자(검사자2)는 증상 여부를 관찰하며 격리를 지속할 예정이며현재 검사가 진행중인 2명의 검사결과는 5.27일 오전중 확인 가능하다고 밝혔다.,2015-05-27
1252,"보건복지부외국인 환자 미용성형 진료비 조사 공개‘ 메디컬코리아 다국어 홈페이지’전면 개편으로 한국의료 정보 공개 확대보건복지부(장관 문형표)는 박근혜 정부 주요 국정과제의 하나인 ‘ 외국인환자 유치 활성화’ 와 관련하여 대한성형외과의사회와 공동으로 외국인환자 대상 한국 미용성형 수술(시술)별 진료비 수준을 조사하여 메디컬코리아 다국어 홈페이지*를 통해 안내한다.* (한국보건산업진흥원 메디컬코리아 홈페이지) www.medicalkorea.or.kr그동안 외국인환자들이 우리나라의 진료비 수준에 대한 정보가 어두운 점을 악용하여 진료비를 지나치게 높게 받거나과도한 중개수수료를 부과하는 사례가 있었으며불법브로커를 양산하는 요인이 되기도 하였다.이번 진료비 공개는 2월 발표된 ‘ 외국인 미용·성형환자 유치시장 건전화방안’ 의 후속조치로서대한성형외과의사회의 감수를 거쳐 8가지 신체부위45개 세부 수술(시술)별 진료비 범위를 비롯한 시술에 대한 설명소요시간회복기간을 외국인환자에 안내하고 ‘ 미용성형 체크리스트’ 를 제공함으로써사전에 충분한 정보를 갖고 우리나라 의료서비스를 선택하도록 하는데 도움을 주고자 하였다.그밖에도메디컬코리아 다국어 홈페이지에 외국인환자 유치 등록 의료기관 및 등록 유치업자 검색 기능을 추가하고불법 브로커 온라인 신고기능을 마련하는 등 유치시장의 투명성 확보를 위한 정보제공도 확충하였다.홈페이지와 진료비 정보 안내는 이번에 오픈된 중국어 버전을 시작으로6월중 4개 국어(영어일본어러시아어아랍어)의 서비스를 확대 제공할 계획이다.이 밖에도한국보건의료연구원과 대한성형외과학회 공동 주관으로 기 발간한(2013.12월) ‘ 미용성형시술 이용자 정보집’ 의 중국어 번역본을 6월중 홈페이지에 게재하여미용성형시술에 대한 보다 상세한 정보를 제공할 계획이다.이번 외국인환자 대상 편의 제공은 정보공개 등을 통해 정책수요자에게 보다 나은 서비스를 제공한다는 정부 3.0의 가치를 반영한 결과물이다.보건복지부 관계자는 ""앞으로 타 질환에 대해서도 외국인환자 대상 진료비 정보를 제공할 계획이며향후 외국인 환자 진료비 및 각종 보호제도 등에 대한 설명을 의무화하고 외국인환자 유치 의료기관 평가 및 우수 기관 공개를 위해서는 현재 국회에 상정되어 있는 의료 해외진출 및 외국인환자 유치 지원 관련 법률안*의 조속한 제정이 필요하다""고 밝혔다.* [국제의료사업지원법안](’ 14.10.24이명수의원 대표발의)[의료 해외진출 및 외국인환자 유치 지원에 관한 법률안](’ 15.4.16최동익의원 대표발의)",2015-05-27
1236,전문과목을 표시한 치과의원의 진료범위 제한 규정(의료법 제77조제3항) 위헌판결 관련헌법재판소의 판결을 존중하며판결에 따른 제도 개선 추진위헌대상 법조문의료법 제77조(전문의) 제3항 : 전문과목을 표시한 치과의원은 표시한 전문과목에 해당하는 환자만을 진료하여야 한다. 다만응급환자인 경우에는 그러하지 아니하다.위헌판결 내용「의료법」제77조제3항이 직업수행의 자유와 평등권을 침해하여 헌법에 위반함(2015년 5월 28일)※ 의료법 제77조제3항은 즉시 그 효력을 상실하게 되었고개원하고 있는 치과 전문의는 자신이 표방한 전문과목에 해당되지 않는 환자에 대해서도 치과의사로서 필요한 진료 가능보건복지부 입장헌법재판소의 이번 위헌판결을 존중하며이번 판결에 따라 치과치료 등에 있어 혼란이 발생하지 않도록 대책을 강구하는 한편제도개선 방안을 마련하도록 할 계획임아울러치과의사 전문의 제도의 올바른 발전 등 치과의료의 발전을 위해 치과의사협회 등과 적극 협의할 계획임,2015-05-28
1238,"메르스 밀접접촉자 전수 재조사 및중동지역 입국자 모니터링 실시보건복지부 차관 주관으로 대응 체계 개편 전문가 및 보건의료단체 / 관계부처 및 시도 보건국장 회의 개최보건복지부는 28일(목) 14시30분에 장옥주 차관 주재로 감염병위기관리대책전문위원회를 개최하여 감염병분야 전문가 및 관련 보건의료단체 등과 메르스 대응 대책을 논의하고이어서 16시부터 관계부처 및 지자체와의 대책회의를 추가 개최하여 범정부차원의 메르스 대응 대책도 논의하였다.이 자리에서 장옥주 차관은 ""복지부는 메르스의 확산 방지를 위해 민관합동으로 모든 자원을 총동원하여 선제적으로 대응 할 것임을 강조하고추가적인 대책을 추진함에 있어 현장에서의 실행여부를 면밀히 점검해 반드시 단시일 내 종식시키도록 최선을 다하겠다.""고 밝혔다.이번 회의를 통해 복지부는 우선 그 동안 질병관리본부장이 주관하던 대책본부를 보건복지부 차관이 총괄하는 것으로 개편하여 복지부 내 ""메르스 관리대책본부""를 구성·운영한다고 밝혔다.이와 함께 보건복지부는 지금까지 조사한 모든 확진환자와의 접촉자에 대해서 누락자 등 확인을 위해 전체를 재조사하기로 하였으며또한 유사 시에 대비하여 전국 공공의료기관(국립병원지방의료원 등)의 가용한 격리실을 총동원하여 시설 격리장소로 활용하기 위해 준비·점검토록하고보건복지부국민건강보험공단건강보험심평원 등 가용한 콜센터 요원을 모두 동원하여 중동지역 입국자 전원에 대해 입국 후 2차례 발열 등 증상 발현 여부를 유선으로 모니터링 실시하여 환자발견 지연 사례가 없도록 철저히 관리 할 예정이다.",2015-05-28
1239,한국 의료인․의약품·의료기기우즈베키스탄 진출 문 열려한국 의료인 면허 인정한국 의약품·의료기기 인허가 절차 간소화를 주요 내용으로 하는 한-우즈벡 보건의료 협력약정 체결우즈베키스탄 이슬람 카리모프(Islam Karimov) 대통령 방한(`15.5.27~29) 계기에 한국 의료인 면허 인정과 한국 의약품·의료기기 신속 등재를 위한 인허가 절차 간소화의 길이 열렸다.보건복지부(장관 문형표)는 박근혜 정부의 국정과제이자 경제혁신 3개년 계획 주요 과제인 ’한국의료 글로벌 진출 확대‘의 일환으로 우즈베키스탄 보건부와 한국 의료인 면허인정 및 의약품·의료기기 인허가절차 간소화를 주요 내용으로 하는 보건의료 협력약정을 ’15.5.28자로 체결하였다고 밝혔다.이번 협력약정을 통해 한국 정부에서 면허를 받은 우리 의사간호사 등 의료인은 우즈벡에서 별도 인정 절차없이 의료 행위를 할 수 있게 되었다.이는 한국 의료인 면허를 외국에서 공식적으로 인정한 첫 사례로우리 의료인 및 의료기관의 우즈벡 진출에 도움*이 될 수 있을 것으로 보인다.* 통상 외국 의료인 면허 인정시 현지 보증인 필요 및 1년 이상 소요또한한국 의약품·의료기기에 대해서도 우즈벡 인허가시 임상시험 절차가 면제되고 등록 검토기간도 기존 180일에서 최대 80일로 줄어들게 되었다.이는 우즈벡에서 허가 절차 간소화를 인정하는 첫 사례일 뿐 만 아니라한국 의약품에 대해 `14.3월 에콰도르 자동승인인정(Homologation)`15.4월 페루 위생선진국(Countries of High Surveillance) 등록에 이어 인허가 절차 간소화를 인정한 세 번째 사례이자특히 에콰도르페루와 달리 간소화 대상에 의료기기까지 포함되었다는 점에서 한층 더 의미가 있다 할 것이다.금번 인허가절차 간소화를 통해 한국 의약품·의료기기의 우즈벡 시장 진출과 더불어 중앙아시아 진출의 교두보를 마련할 수 있을 것으로 기대된다.이외에도 동 협력약정에는 대외경제협력기금(EDCF)를 통해 우즈벡에 건립될 예정인 아동 및 첨단 종합병원 사업의 이행과 한국 의료기관에 의한 위탁·운영기술 이전인력 교육 등 협력 내용도 포함하고 있어향후 정부간 협력을 통한 한국 의료기관 및 의료인 진출보건산업 제품 시장 진출 및 기술 이전 등 보건의료 협력사업이 더욱 활성화될 것으로 기대된다.* (아동병원) `13.12월 아동병원 건립지원 관련 대외경제협력기금(EDCF) 차관계약 체결(1억불)현재 우즈벡에서 PMC(Project Management Consultant) 선정작업 진행 중* (첨단 종합병원) 종합병원 건립 지원을 위한 EDCF 협력 이행에 관한 MOU 체결(韓 기재부–우즈벡 대외경제부‘15.5.28)향후 운영컨설팅인력교육기술이전 등 지원 계획보건복지부 관계자는 “우즈베키스탄과는 지난 `11.8월 보건의료협력 MOU 체결 이후에 꾸준하게 정부간 양자 면담 등 G2G 협력*ODA 사업 등을 통해 신뢰를 구축하여 왔고그 결과 MOU 체결 이후 4년만에 면허 인정인허가 절차 간소화 등 구체적인 내용을 포함한 협력약정을 체결하게 되었다.” 라고 평가하면서* `11년 8월 이후 우즈벡과 총 10차례 이상 G2G 협력`15년에만 3차례 G2G 협력 추진(복지부 장관-우즈벡 대외경제부장관 면담(`15.3우즈벡 보건부 차관 면담 및 실무회의(`15.5.7)WHO 총회계기 우즈벡 보건부 장관 면담(`15.5.19) 등)“이번 협력약정을 통해 우즈벡은 우수한 한국 의료에 대한 접근성을 제고하여 국민 보건의료 수준 향상에 기여하고우리는 한국 의료인 및 의약품·의료기기 진출을 위한원문보기,2015-05-28
1240,"일·가정 양립 실천지역과 기업이 함께 해요관계부처 합동으로 시도-기업간 일·가정 양립 실천 MOU 체결 지원보건복지부(장관 문형표)와 고용노동부(장관 이기권)는 5월부터 범부처 핵심개혁과제 중 하나인 ""일·가정 양립 실천""을 위한 캠페인을 합동으로 추진하고 있다.이번 캠페인은 중앙 정부의 톱다운(Top-down)식 캠페인의 한계를 인식하고 지자체가 주체가 되어 기업의 자발적인 참여를 촉진하기 위해 마련된 것으로저출산 대책의 핵심인 일·가정 양립의 실천과 정착이 가능하도록 ‘ 지역’ 과 ‘ 기업’ 의 참여 활성화에 중점을 두었다.캠페인은 일·가정 양립 실천 협약 체결과 실천 지원을 주 내용으로 하며 광역자치단체와 지방고용노동청 주도 아래 기업·소비자단체·언론이 참여한다.실천 협약은 유연근무정시 출퇴근자동육아휴직제근로시간단축직장어린이집 등 일·가정 양립 실천 지표 중 한 가지 이상의 과제를 반드시 이행하도록 명기하여 제도 실천에 초점을 두었다.정부는 실천협약 실천 우수 기업에는 평가를 통해 정부 포상을 추진할 계획이다.현재 전라북도가 지난 5월 26일 협약체결을 완료하였고 나머지 시·도도 6월 중 협약을 체결하고 연말까지 협약 이행을 추진해 나가기로 하였다.보건복지부 관계자는 ""이번 캠페인을 ‘ 1社 1制度’ 운동으로 널리 확산시켜 일·가정양립 실천이 사회 전반으로 정착되는 계기로 만들겠다.""고 강조하면서""올해는 지역별로 10개 이상 기업의 참여를 목표로 설정했고 목표 기업수를 지속적으로 나갈 계획""이라고 밝혔다.",2015-05-28
1241,[제7회 지방자치단체 보건사업 통합성과대회]개최건강한 우리지역보건소와 함께 만든다보건복지부(장관 문형표)는 제7회 지방자치단체 보건사업 통합성과대회를 5월 28일(목) 오후2시 AW컨벤션센터에서 개최하고우수지자체를 선정·발표하였다.전국 254개 보건소에서 수행하고 있는 ‘ 지역사회 통합건강증진사업’ 을 평가하여 37개 시·군·구에 보건복지부 장관 표창과 포상금(기관별 200만원∼1 600만원)을 수여하였다.’ 13년부터 전국 지자체는 기존 중앙정부 주도방식에서 벗어나 지역의 여건과 수요에 맞추어 자체 계획에 기반한 다양한 건강증진사업을 실시하고 있으며이번 성과대회에서 각 지역에서 실시하고 있는 우수사업 사례를 공유하는 시간을 가졌다.<우수 지자체 명단>최우수(16) : 서울 송파구부산 사하구대구 수성구인천 계양구광주 서구대전 중구울산 울주군경기 화성시강원 고성군충북 보은군충남 부여군전북 남원시전남 목포시경북 안동시경남 진주시제주 서귀포시 동부우수(20) : 서울 강동구부산 해운대구대구 중구인천 옹진군광주 동구대전 동구울산 동구경기 성남시·가평군강원 영월군충북 진천군충남 아산시전북 고창군전남 광양시·함평군경북 청송군·영덕군경남 사천시·통영시제주 제주시 서부특별상(1) : 세종특별자치시이날 행사는 전국 보건소에서 약 1 000명의 담당자들이 참석하여 건강증진사업 수행 성공사례를 공유하고지역간 정보를 교환하는 등 축제의 장으로 펄쳐졌다.특히학교 비만예방 동아리(충남 당진시)주민참여형 건강증진사업(서울 구로구)에서 축하공연으로 건강체조와 난타 공연을 실시하면서 건강증진 현장모습을 그대로 무대에 옮겨 담아 화제가 되었다.<우수사례 발표 지자체><우수사례 발표 지자체>지자체명사업명인천 옹진군수퍼주니어 시범학교 (교과과정에 포함하여 12주 건강프로그램 실시)충북 보은군119안전재단과 함께하는 대추고을 어르신 골든타임 지킴이 (지역특성에 맞는 촘촘한 보건의료안전망 구축)세종특별자치시주민에게 다가가는 방문건강관리서비스 (저소득·다문화 산모·신생아  노인 대상 가정방문 서비스제공)서울 구로구건강으로 하나되는 잣절마을 (주민모두가 참여하는 건강관련 토론  건강동아리 활동 등)보건복지부 보건의료정책실장(권덕철)원문보기,2015-05-28
1242,외국인환자 100만명 달성 및 ’ 14년도 유치실적 발표’ 14년 26.7만명 유치진료수입 5천6백억원 창출보건복지부(장관 문형표)는 경제혁신 3개년 계획의 핵심과제이자 주요 국정과제의 하나인 ‘ 외국인환자 유치 활성화’ 와 관련하여2014년 한해 26.7만명의 외국인환자가 국내 의료기관에서 진료를 받았고 그에 따른 진료수입은 5천6백억원에 달한다고 밝혔다.이는 2013년(21만명)보다 5만명이 늘어난 것으로2009년 이래 연평균 34.7%의 증가율을 나타내고 있다.* 연인원 기준으로 816 691명 (2009년 이래 연평균 38.1% 증가)<2009-2014년 외국인환자>[단위 : 명%]<2009-2014년 외국인환자>구분2009년2010년2011년2012년2013년2014년연평균증가율계60 20181 789122 297159 464211 218266 50134.7입원3 9157 98711 94514 80920 13723 85543.5외래56 28663 89195 810128 711172 702221 67236.5건강 검진9 91114 54215 94418 37920 97420.6* ‘ 09년은 외래와 건강검진 구분 없이 조사되었으며연평균 증가율은 ‘ 10-’ 13년(4년간)에 해당됨이로써 2009년부터 2014년까지 누적 외국인환자 수는 90만명으로 2015년 5월 중 누적 100만명을 달성한 것으로 추계된다.&l원문보기,2015-05-28
1243,"제 28회 WHO 세계금연의 날 기념식 개최""흡연 알고 보면 질병금연으로 치료하세요""2015년 금연정책 비전 선포 및 금연 유공자 포상금연버스 전달식 열려보건복지부(장관 문형표)는 5월 29일(금) 10시 세종문화회관 세종홀에서 ""흡연 알고 보면 질병! 금연으로 치료하세요""라는 주제로 ‘ 제 28회 세계금연의 날 기념식 및 부대행사’ 을 개최했다.세계 금연의 날은(World No Tobacco Day) 매년 5월 31일로1987년 세계보건기구(WHO)가 ‘ 담배연기 없는 사회’ 를 만들기 위해 제정한 기념일WHO의 2015년 세계 금연의 날 주제는 ‘ 담배제품의 불법거래 근절(Stop illicit trade of tobacco products)’ 이며각 국이 자국 실정에 맞는 주제 설정 가능올해 우리나라는 국민모두에게 흡연의 폐해를 정확하게 인식시키기 위해 ‘ 흡연은 질병’ 이라는 별도 주제를 선정기념식은 보건복지부 차관금연사업 관계자일반시민 등 300여명이 참석한 가운데KBS 김민정 아나운서의 사회로 ""흡연은 질병""을 주제로 한 영상 상영금연사업 유공자 포상개그콘서트 렛잇비 팀의 금연응원 공연비전 선포 순으로 진행되었다.이와 함께 대학교인구밀집지역대형사업장 등을 직접 방문하여 금연지원서비스를 제공할 수 있는 찾아가는 금연버스도 18개 지역금연지원센터에 전달되었다.2015년은 국가금연정책에 있어 매우 의미있는 해로10년만에 담뱃값 인상모든 음식점 금연구역 지정금연치료 급여화 등 다양한 가격·비가격 정책이 동시에 추진되었고특히 청소년 흡연예방에 매우 효과적인 것으로 알려진 담뱃갑 흡연경고그림 의무화 법안이 본회의 통과를 앞두고 있다.또한 보건소 금연클리닉 등 국가차원의 금연지원서비스가 시작된 지 10주년이 되는 해로그간의 성과와 미흡한 점을 되돌아보고 국가금연지원사업의 앞으로 10년을 전망할 필요성이 제기되고 있다.<금연정책 10년간의 변화><금연정책 10년간의 변화>구분흡연율예산금연서비스성인남성청소년금연사업예산건강증진기금담뱃값금연클리닉이용자<원문보기",2015-05-28
1245,내국인 메르스 의심자 1명 중국으로 출국첫 번째 환자의 밀접접촉자이며 세 번째·네 번째 환자의 가족으로 현재 중국 체류중질병관리본부(본부장:양병국)는 첫 번째 환자 밀접접촉자로 메르스의심자가(44세세번째 환자의 아들네 번째 환자의 남동생) 지난 26일 중국으로 출국한 사실을 27일 확인하고IHR 규정에 따라 WPRO와 중국 보건당국에게 이를 알려 진단검사와 치료를 받도록 조치하였고국내 접촉자들을 추적조사 하여 격리 관찰하고 있음을 밝혔다.* IHR : 국제보건규칙WPRO : 세계보건기구 서태평양지역 사무소5.16일 부친(세번째 환자) 병문안 위해 B병원 방문첫 번째 환자와 같은 병실 체류 (4시간가량)5.19일 발열 등 증상 발생5.22일 OO병원 응급실 내원 (37.7℃)5.25일 OO병원 응급실 내원 (38.6℃)메르스 환자 접촉력 확인의료진은 중국출장 취소 권유5.26일 중국 출장 홍콩 경유 중국본토 입국5.27일 의료기관의 보건소 신고중국에 통지5.27∼5.28일 중국 보건당국 검사 실시 중금번 상황의 발생 원인은 초기 역학조사 과정에서 해당 의심자를 발견하지 못한 데 있으나해당 의심사례의 접촉경로 조사 과정에서 다음과 같은 사실을 확인하였다.첫째초기 역학조사에서 가족 모두(세번째 및 네 번째 환자) 해당 의심자가 5.16일 첫 번째 환자 병실 방문 사실을 밝히지 않음둘째해당 의심자가 5.19일부터 시작된 발열 등의 증상으로5.22일 방문한 의료기관의 진료의사에게 자신이 첫 번째 메르스 환자를 접촉한 사실과 자신의 가족 중에서 메르스 감염자가 발생하였음을 밝히지 않음셋째5.25일 두 번째 진료에서 부인이 동행하여 부친이 메르스로 확진되었음을 밝혔으나진료의사의 중국여행 자제 권고를 미수용넷째5.25일 진료의사는 해당 의심자의 메르스 관련 역학적 사실을 인지하고도 즉시 신고하지 않고5.27일 보건당국에 지연 신고이에질병관리본부는 국내 추가전파 방지를 위하여① 부인 및 OO의료기관 의료진 10명 자가격리② 5.26일 해당 항공편 탑승객명단 확보 및 근접탑승객 28명 파악③ 동일 직장 180명 중 접촉자 파악 등의 조치를 취하고 있으며확진환자와 밀접접촉자 중 추가환자 발생 가능성을 철저히 조사하기 위해④ 첫 번째 환자와 접촉 가능한 대상자 전원과 2차 전파자와의 밀접접촉자 전원을 다시 세밀하게 면접확인하고⑤ 콜센터를 운영하여 혹시라도 누락되었을 수 있는 접촉 사례를 지역사회로부터 직접 신고받기로 하였으며* 질병관리본부의 통상업무를 최소화하고 동원 가능한 모든 인력을 메르스 역학 조사와 자가격리자 관리에 투입(시·도 역학조사관 동원 포함)지금까지 확인된 첫 번째 환자와 2차 감염자 4명 외에 첫 번째 환자로부터 2차 감염된 2명의 환자가 추가로 확인되어 국가지정입원치료병상으로 입원 중임을 밝혔다.현재까지 확인된 환자는 모두 전염력이 강한 첫 번째 환자로부터 감염된 2차 전파 사례이며2차 감염자로부터 추가 전파되는 사례는 확인되지 않고 있음첫 번째 환자는 5.11일부터 증상이 발현되어 5.20일 메르스로 확인되기까지 타인과 접촉하여 전파할 수 있는 사례이고특히2차 감염자가 집중적으로 발생하는전파력이 가장 강한폐렴 등 호흡기 증상이 가장 심한 시기가 존재하는 것으로 추정(5.15-17일3일)원문보기,2015-05-28
