,내용,등록일
785,정홍원 국무총리는 5월 14일(화)관계부처 장관 및 민간위원 등이 참석한 가운데 새 정부의 ‘맞춤형 고용·복지’의 실질적인 컨트롤타워 역할을 하게 될 사회보장위원회를 처음으로 주재하였다.* 사회보장위원회는 국무총리를 위원장으로기재부·복지부 등 14개 부처 장관과 복지·보건·고용·경제 등 사회 각분야 인사 15명 등 총 30명으로 구성(사회보장기본법 전면 개정시행 ’13.1.27)사회보장위원회는 과거 박근혜대통령이 의원시절에 대표발의(’11.2월)한 것으로“국가가 모든 국민의 자립사회참여 및 자아실현을 지원하여 행복하고 인간다운 생활을 향유할 수 있도록 하고사회통합과 복지사회를 구현”해 나가는 것을 목표로 전면개정된 사회보장기본법(’12.1.26개정’13.1.27시행)에 따라 구성된 것이다.정총리는 회의 시작에 앞서“사회보장기본법의 입법취지에 따라 우리나라 복지패러다임이 ‘빈곤층에 대한 소득보장 중심’에서 벗어나 ‘모든 국민을 대상으로 소득과 사회서비스가 균형적으로 보장’되는 미래 선진형으로 전환되는 과정에서각 부처에 흩어져있는 다원화된 복지정책들을 효과적으로 통합·연계하는 조정기구로서 사회보장위원회를 운영해 나갈것”이라고 강조했다.정 총리는 새 정부는 다음과 같이 3가지의 큰 방향성을 가지고 복지정책을 추진해 나갈 것임을 강조하였다.①‘수요자 중심의 맞춤형 복지’국민들의 생애주기별로 필요한 지원을 확대②‘일하는 복지’누구나 열심히 일하면 빈곤에서 벗어나 자립할 수 있도록 근로를 권장하는 방향으로 제도를 설계·운영③‘효율적 복지’중복과 누수없이 꼭 필요한 사람에게 복지서비스를 지원하고국민이 이용하기 편리한 복지전달체계를 구축또한정총리는 “대통령께서 부처간 협업을 지속 강조하신 만큼 사회보장위원회는 국민행복시대를 열어가는 새정부의 고용ㆍ복지 등 주요 정책을 범부처 차원에서 결정하는 구심체로 운영해 나가겠다.”며“보다 전문적이고 체계적으로 정책을 추진하기 위해 사회보장 재정추계통계 등 정책 인프라를 강화하고관계부처의 적극적인 협업을 통한 정책간 칸막이 해소 및 민간부문과의 협력을 활성화하겠다”고 밝혔다.본 회의에서는 첫 번째 안건으로「맞춤형 복지를 위한 기초생활보장제도 등 개편방향」을 논의하였다.(빈곤에 대한 사전예방체계 구축) 빈곤 위험계층이 빈곤층으로 전락하지 않도록 차상위계층의 범주를 확대(최저생계비 120%340만명 → 중위소득 50%430만명 수준)(기초생활보장제도를 개별급여로 개편) 탈빈곤유인 강화와 사각지대 해소를 위해기초생활보장제도의 통합급여 방식을 개인의 복지수요에 맞추는 개별급여 방식으로 개편하여 선정기준 및 급여수준을 별도 설정* (기존) 부양의무원문보기,2013-05-14
787,"최저생계비 생계기준 및 금융재산 기준 완화「긴급복지지원법 시행령」및「고시」개정안 입법예고생계지원 기준을 최저생계비 120%에서 150%로 조정하여 대상자 확대 등위기가구 가계 부담 완화 기대보건복지부(장관 진영)는 최근 경기둔화로 인한 어려운 저소득층 위기가구를 적극 보호하기 위해 긴급복지 지원 제도의 소득 및 금융재산 기준 등을 완화하는「긴급복지지원법 시행령」(이하 “시행령”이라 함) 및「고시」개정안을 마련하고 5월 14일부터 6월 3일까지(20일간) 입법예고한다고 밝혔다.이번 시행령 및 고시 개정안을 통해 생활이 곤란한 위기가구에 대하여 최저생계비의 생계기준 및 금융재산 기준을 완화하여 금년말까지 지원할 예정이다.금번 긴급지원 완화를 위해 올해 추경예산 347억원을 확보하여본예산 624억원 등 총 971억원(지원건수 166천건)을 위기가구에 지원할 예정이다.긴급지원 급여 프로그램 중 생계지원 기준완화를 위해 시행령 중 ‘최저생계비 120%이하’를 ‘최저생계비 150%이하’로 완화하여 소득이 최저생계비 120% (4인기준 1 856천원)이상 150%이하 (4인기준 2 320천원) 18천 가구가 혜택을 볼 것으로 예상된다.금융재산(고시)의 경우에는 주거지원을 제외한 모든 긴급지원에 대하여 종전 “300만원이하”에서 “500만원이하”로 완화하게 되어 3 400여 가구가 추가 지원을 받을 수 있을 것으로 예상된다.또한 금년부터 생계지원을 종전 1개월 지원에서 예외적으로 연장지원 하였던 것을 지원의 실효성 제고 및 서민생활 안정 등을 위하여 3개월 단위로 확대하여 위기가구를 보호하도록 지침을 개정하였다.특히시행령 및 고시 개정으로 최초 시행일(6월 중순)부터 금년 12월 31일까지 신청한 사람에 대하여는 “적정성심사”를 완화된 기준을 적용하게 된다.“적정성심사”란 긴급복지제도는 위기 상황시 현장 확인으로 선지원하기 때문에 제도 남용을 방지하기 위한 통제장치로서 “긴급지원심의위원회”(시군구청장 포함 15인 이내)를 통한 소득·재산 기준요건을 심사하는 것이다.통상 “적정성심사”는 최초 긴급지원을 실시한 1개월(의료지원교육지원은 1회)에 대하여 소득·재산 등 사후조사(지원결정후 전산자료 및 금융재산 조회)를 실시하고조사결과에 대하여 적정성심사를 하도록 되어있다.따라서금번 완화된 적용기준으로 “적정성 심사”를 받을 경우 소득 및 금융재산으로 탈락될 위기가구가 감소할 것으로 예상된다.긴급지원은 질병실직휴·폐업 등 위기사유(별첨)로 생활이 곤란한 가구에 대하여 빈곤가구로 추락하는 것을 방지하기 위하여 국가가 일시적으로 도움을 지원하는 “선지원-후처리” 제도이다.금번 긴급지원 기준 완화는 경기둔화를 감안하여 그간 엄격하게 적용되어 지원받지 못한 위기 환경에 처한 사람들을 도와 민생안정을 도모하고자 실시한다.긴급지원은 위기상황과 소득·재산* 기준을 충족할 경우 위기 유형별로 급여를 지급하는 프로그램으로서 시·군·구청에서 생계·의료·주거·복지시설이용·교육비 지원 및 기타지원(연료비전기요금해산·장제비 등)을 하고 있다.보건복지부는 입법예고(우리부 홈페이지(www.mw.go.kr/법령정보))를 통해 국민들의 의견을 폭넓게 수렴한 후 개정안을 최종 확정할 예정이다.동 시행령 및 고시 개정안에 대해 의견이 있는 개인 또는 단체는 우편이나 FAX의 방법으로 2013년 6월 3일까지 보건복지부 복지 급여권리과로 의견을 제출할 수 있다.[의견 제출방법]제출처원문보기목록으로페이지 만족도 조사만족도 평가이 페이지에서 제공하는 정보에 얼마나 만족하십니까?매우만족만족보통불만족매우불만족등록정부24 개선의견일반적이고 원론적인 의견, 단순건의 사항이 아닌 정부24에서 제공하는개별서비스에 관한 창의적이고 구체적인 제도개선에 대해 의견을 주시는 국민 소통 창구입니다.의견을 주시면 소관 부처와 연계 개선해 나가겠습니다.국민 신문고법령, 제도, 절차 등 행정업무에 관한 질의 또는 설명이나 해석의 요구는 국민신문고를 이용해 ",2013-05-14
790,임의계속가입 신청기한 연장으로 가입자 불편 해소건강보험 사후 관리(부정수급 처벌 및 사무장 부당이득 징수)는 강화정부이송 국민건강보험법 개정안 국무회의 의결보건복지부(장관 진영)는 지난 5월 7일 국회 본회의를 통과한 국민건강보험법 개정안이 14일 국무회의에서 의결되었다고 밝혔다.국민건강보험법 개정안법률명개정안 주요내용국민건강보험법임의계속가입 신청기한 연장 등 (공포한 날 시행)(현행) 최초 고지 보험료 납부기한 → (개정) 최초 고지 보험료 납부기한으로부터 2개월건강보험증 부정사용 등 부정 수급행위 처벌강화 (공포한 날 시행)(현행) 과태료 → (개정) 1년 이하 징역 또는 1천만원 이하 벌금명의를 대여하여 요양기관을 개설한 자(이른바 사무장)에 대한 부당이득 징수 (공포한 날 시행)요양급여비용 계약체결 시기 조정 (공포한 날 시행)(현행) 계약기간 만료일 75일전(10월중순) → (개정) 5.31까지만약 기한 내 미체결시 건정심 의결을 거쳐 6.30까지 결정보험료 체납자료의 신용정보집중기관 제공근거 (공포 6개월 후 시행)그 밖에 부당이득 징수금과 보험료간 상계 근거 명확화 등 현행 제도의 운영상 나타난 일부 미비점을 개선ㆍ보완개정안의 주요 내용은 다음과 같다.1) 임의계속가입* 신청기한 연장 등 (국민건강보험법 제110조)* 임의계속가입제도: 직장가입자가 실직하여 지역가입자로 전환된 경우보험료가 증가한 가입자를 대상으로 자격유지를 신청하는 경우 실직 후에도 2년간 직장가입자 자격을 적용하는 제도임의계속가입의 신청기한을 현재는 지역가입자로 전환된 후 최초로 납부해야 하는 보험료의 납부기한(다음달 10일)*까지로 되어 있던 것을2개월 더 연장함으로써 착오 등으로 신청기한을 놓쳐 제도를 이용하지 못하는 경우를 최소화 하였고임의계속가입자가 납부하는 보험료의 기준이 되는 보수월액을 직전 3개월 보수의 평균액에서직전 3개월 보수월액*의 평균액으로 변경하여 퇴직 직전 지급받은 성과급 등 때문에 임의계속 가입기간 전체의 보험료가 높아지는 문제점을 개선하였다.* (예시) 직장가입자가 5월(5.2~5.31) 퇴직하면최초 지역보험료(6월분)는 6.20일경 고지서를 받고 7.10일까지 납부하면 됨* 보수월액 : 당해연도의 보수의 총액을 재직기간(개월)으로 나누어 산정보건복지부는 지난 5월 3일 국민건강보험법 시행령을 개정·공포하여 임의계속 적용기간을 기존의 1년에서 2년으로 연장(대통령 공약사항)한데 이어이번 법 개정에 따라 임의계속 신청 및 납부 편의까지 개선됨에 따라 실직자의 보험료 부담 완화에 많은 도움이 될 것으로 기대원문보기,2013-05-14
789,진영 장관글로벌 헬스케어 간담회 개최글로벌 헬스케어 발전방안 및 제도개선 논의진영 보건복지부 장관은 5.13일(월) 오후보건복지부 대회의실에서 ‘글로벌 헬스케어 간담회’를 개최하여 한국 의료의 글로벌화에 대한 관련 기관들의 노고를 격려하고 현장의 목소리를 청취하였다.이번 간담회는 외국인 환자 15.5만명 유치*사우디 등 중동과의 의료진출 프로젝트 추진** 등 한국 의료의 위상이 전세계적으로 높아지고 있는 상황에서 다양한 현장의 의견을 수렴하고글로벌 의료 허브로 도약하기 위한 방안을 본격 논의하기 위하여 마련한 것이다.* ‘12년 외국인 환자 유치 15.5만명(연환자 기준 47만명)진료수입 2.4천억원으로 건강관련 여행수지 3.4천만달러 흑자(역대 최고)** ‘13.4.9 ’한-사우디 쌍둥이 프로젝트 추진‘ 보도①의료기관간 Twinning Project②병원 설계 및 건립③의료인 교육ㆍ연수 프로그램④Visiting Physician Program 및 전문가 상호방문⑤보건의료 R&D 및 의료기술 이전⑥의료 정보기술특히장관 주재 ‘글로벌 헬스케어 간담회’는 금번이 처음으로의료·관광·금융 등 관련 분야를 총망라하여 개최되었다.* 복지부의료기관관련 협회정책금융기관한국관광공사 등 총 26명 참석간담회 참석자들은 기관별 그간의 성과를 설명하고현장에서 겪은 애로 및 건의사항을 전달하였다.의료기관들은 성과를 긍정적으로 평가하면서도 중국 등 경쟁국 부상으로 인한 영향에 주목할 필요가 있다는 의견을 나타냈으며아울러 비자 절차 간소화 및 전문 통역인력 확충 등 인프라 개선 노력과 함께 탈법적 브로커 행위방지 등 다양한 의견을 제시하였다.진영 장관은 이 자리에서 보건산업이 새로운 부가가치와 일자리를 창출하며 국민건강과 행복을 제고한다는 측면에서 창조경제의 핵심산업중 하나라고 하면서전세계 개척가능한 대규모 세계 시장이 존재하는 만큼 우리도 글로벌화되는 환경에 적극 대응해야 한다고 강조하였다.아울러 간담회에서 나온 의견을 적극 반영하도록 하며범부처 협의체 등 추진체계도 구축해 나가겠다고 밝혔다.,2013-05-14
788,만성간질환자 등 고위험군 비브리오패혈증 감염 주의 당부남해안 일부지역 환경검체(해수)에서 비브리오패혈증균 검출최근 해수온도 상승으로비브리오패혈증환자 발생 가능성이 높아져질병관리본부(본부장:전병율)는 올해 처음으로 남해안 일부지역 환경검체(해수)에서 비브리오패혈증균이 검출됨에 따라 이에 대한 주의를 당부하였다.최근 해수온도가 상승중(15.44℃)으로 2012년 최초 환자 발생 시 해수온도(15.98℃)에 근접하고 있다.<붙임1> 참조.최근 5년간(2009∼2013) 비브리오패혈증 연중 발생 시기를 살펴보면보통 5~6월에 첫 환자가 발생하고8~9월에 집중되었다. <붙임2> 참조.또한 최근 해수의 수온이 급상승하고 있어 작년과 유사한 시기(5월)에 첫 환자가 발생 할것으로 예상됨에 따라 고위험군*의 주의가 요구된다.[비브리오패혈증 고위험군]간질환자알코올중독자당뇨병폐결핵 등 만성질환자위장관질환자부신피질호르몬제나 항암제를 복용 중인 자재생불량성 빈혈악성종양백혈병 환자면역결핍 환자특히 만성 간 질환자 등 고위험군이 비브리오패혈증에 감염될 경우 임상증상 발현 및 치사율이 높으므로 해산물을 충분히 익혀 먹는 등 예방활동이 필요하다. <붙임3> 참조.◀ 비브리오패혈증 예방수칙 ▶어패류는 가급적 -5℃ 이하로 저온 보관60도 이상 가열처리흐르는 수돗물에 깨끗이 씻은후 섭취어패류를 요리한 도마칼 등은 소독후 사용피부에 상처가 있는 사람은 바닷물과 접촉 금지,2013-05-14
783,기사에서 언급한‘양육수당 현금 대신 『바우처』 추진 논란’ 등 보건복지부가 2015년부터 아이사랑카드와 통합 바우처 도입을 검토한다는 내용은 사실이 아님을 밝힘☞ 5월 15일자 쿠키뉴스 “양육수당 지급돈대신 바우처 추진논란‘ 기사 관련기사 주요내용국회 보건복지위원회 새누리당 의원들과 보건복지부 간부들은 15일 오전 긴급 당정간담회를 통해 양육수당 지급방식 변경에 대해 논의유흥비 등 사용할 수 없는 항목을 명시하는 방안과 현금과 바우처를 병행하는 방안아이사랑카드와 보육․양육 통합 바우처 운영방안 등을 논의아이사랑카드의 계약기간을 고려해 2015년부터 적용하자는 의견도 제시설명내용양육수당 지급방식 변경에 대해서는 결정된 바 없음2015년부터 보육․양육 통합 바우처 운영방안 등은 지급방식 변경을 가정할 경우TF가 제안한 내용에 불과함양육수당 지급방식 변경에 대해서는 정책결정에 앞서 충분한 논의와 의견수렴 등 종합적인 검토가 필요함보건복지부 대변인,2013-05-15
782,7월부터 20세 이상 치석제거(스케일링)도 보험적용(매년 1회)만 75세 이상 노인 부분틀니도 7월부터 급여화[주요 내용(‘13.7월 시행)]치석제거 급여적용 확대(현재까지) 치석제거는 치료 등 후속처치가 있는 경우에만 보험적용되었음(앞으로는) 20세 이상을 대상으로 후속처치 없는 치석제거도 보험 적용* 단의학적 필요성 및 재정상황 등을 고려하여 연1회 급여(환자본인부담) 13천원 수준(의원급)(전체재정소요) 2 109억원 예상노인 부분틀니 급여 적용만 75세 이상 치아 결손 등으로 잔존치아를 이용하여 부분틀니 제작이 가능한 노인을 대상으로 틀니 보험 적용(환자본인부담) 608.5천원 수준(의원급잇몸당)(전체재정소요) 4 974억원 예상보건복지부(장관 진영)는 15일 제11차 건강보험정책심의위원회(이하 건정심)을 개최하여「노인 부분틀니 및 치석제거 급여적용방안」을 심의·의결했다고 밝혔다.[치석제거 급여적용 확대]급여적용이 왜 필요한가요‘11년 건강보험통계연보에 따르면 치은염 및 치주질환이 외래 다발생 질병 가운데 2위를 차지했으며최근 6년 동안 치은염 질환으로 진료를 받은 환자의 진료비는 연평균 11.9% 증가하였다.* (진료비) ‘06년 277 624백만원 → ’11년 488 086백만원치주질환의 원인은 치석이라고 할 수 있는데치석은 음식물의 찌꺼기(치태)가 치아에 붙고그 찌꺼기가 시간이 흐르면서 침의 성분과 결합하여 단단한 물질로 변한 것을 말한다.이러한 치석은 잇몸에 염증을 일으키고잇몸 염증이 지속되면 치아를 잡아주는 뼈(치조골)까지 녹여서 결국 이가 흔들려서 빠지게 되는 치주질환을 야기하게 된다. 특히잇몸은 한번 내려 앉으면 다시 재생되지 않기 때문에 미리미리 관리하는 것이 필요하다.더군다나양치질을 열심히 해도 침성분의 차이 및 행태학적 구조로 인하여 치석이 잘 생기는 사람들이 있기 때문에 양치질만으로 평생 건강한 치아를 유지하기 쉽지 않다.무엇이 달라지나요지금까지는 추가적인 잇몸치료나 수술을 동반한 치석제거의 경우에만 보험 적용이 가능했었다. 하지만올해원문보기,2013-05-15
776,보건복지부는 5월 18일 조선일보 ‘개인택시기사 健保料 인하 추진’ 제하의 보도내용에 대하여 그와 같은 방안을 추진한 바가 없음을 다음과 같이 밝힘기사 주요내용정부가 개인택시기사에 대한 건강보험료를 낮춰주는 방안을 검토하고 있음개인택시 사업자는 자신이 소유한 택시와 자산까지 보험료 산정에 포함되어 회사 택시 기사보다 더 높은 건강보험료가 부과됨정부는 건강보험료 부과기준을 소득기준 하나로 단일화 하는 방안을 추진 중임설명내용“정부가 개인택시기사의 건강보험료를 법인 소속 택시 기사 수준으로 낮춰주는 방안을 추진하고 있다.”에 대하여복지부는 위 방안을 추진하고 있지 않음“자영업자인 개인택시 사업자는 자기가 소유한 택시와 자산까지 보험료 산정에 포함되고그 결과 회사 택시 기사보다 더 높은 건강보험료가 부과된다.”에 대하여개인택시 사업자는 지역가입자로서 소득재산자동차에 대하여 건강보험료가 산정되나 영업용 자동차(택시)에는 건강보험료가 부과되지 않음“정부는 … 보험료 부과 기준을 직장과 자영업자 관계없이 ‘소득’ 기준 하나로 통일하는 방안을 추진하고 있다.”에 대하여복지부는 국정과제인 “소득 중심 부과체계로 단계적 개편“을 추진하기 위해 금년도 하반기에 건강보험료 부과체계 개선 기획단을 운영할 예정임,2013-05-20
777,정신질환자 범위 축소 및 보험가입 차별 금지정신건강증진의 장 신설 등 법 패러다임 전환정신보건법을「정신건강증진법」으로 개명하여 전부개정안 입법예고[주요내용]정신보건법상 정신질환자의 범위를 ‘정신질환으로 인하여 독립적 으로 일상생활을 영위하는데 중대한 제약이 있는 사람’으로 축소하고외래치료로 일상생활이 가능한 경증 정신질환자를 가진 사람을 범위에서 제외정신질환을 사유로 한「보험업법」상 보험 가입 차별 금지를 명문화정신건강문제의 조기발견 및 만성화 방지를 위한「생애주기별 정신질환 조기발견체계」구축 근거 조항 신설보호의무자에 의한 비자발적 입원 요건을 강화하고 퇴원심사 주기를 단축하여 강제 입원 감소 및 조기 치료 유도현행「정신보건법」명칭을「정신건강증진법」으로 변경하고학교·직장에서의 정신건강 교육 의무화 및「정신건강의 날」 지정 등을 내용으로 한「정신건강증진 장(章)」신설「정신보건센터」를「정신건강증진센터」로 개칭하여 지역중심의 정신건강서비스를 제공하는 핵심기관으로 육성하고정신건강정책 연구 기능 강화를 위한「국립정신건강연구기관」설립 근거 조항 마련「정신보건법」상 정신질환자의 범위가 ‘정신질환으로 인하여 독립적으로 일상생활을 영위하는데 중대한 제약이 있는 사람’으로 축소되고정신질환이력을 사유로 보험업법상 보험가입을 차별할 수 없게 된다.정신건강문제의 조기발견 및 만성화 방지를 위해「생애주기별 정신질환 조기발견체계」가 구축되고보호의무자에 의한 정신의료기관에의 비자발적 입원 요건이 강화되며 입원후 최초 실시되는입원 적정성 심사 주기도 6개월에서 2개월로 단축된다.보건복지부(장관 진영)는 이와 같은 내용이 포함된 정신보건법 전부개정안을 5월 23일부터 7월 2일까지(40일간) 입법예고하여 국민의 의견을 수렴한다고 발표했다.보건복지부 관계자는 중증정신질환자의 입원·치료 및 인권보호 위주로 지난 ’95년도에 제정된 현행 「정신보건법」명칭도 「정신건강증진법」으로 변경하고모든 국민의 정신건강증진 및 정신질환 조기발견·예방분야를 대폭 확대하는 방향으로 개정안을 마련했다고 밝혔다.정신질환자 범위 축소 (안 제3조)「정신건강증진법」상 정신질환자를 ‘사고장애기분장애망상환각 등 정신질환으로 인하여 독립적으로 일상생활을 영위하는 데 중대한 제약이 있는 사람’으로 한정하게 된다.현행 정신보건법 제3조는 ‘정신병·인격장애·알코올 및 약물 중독 기타 비정신병적 정신장애를 가진 자’를 정신질환자로 정하고 있어환자 상태의 경중도를 고려하지 않고 정신과의사와 단순한 상담만 한 사람도 정신질환자 범주에 포함하고 있다.개정안에 따라 정신건강증진법 상의 정신질환자는 입원치료 등이 요구되는 중증환자로 범위가 대폭 축소되며외래치료로 일상생활이 가능한 경증 정신질환자는 그 범주에서 제외된다.원문보기,2013-05-20
775,보건복지부는 ‘서울교육청유아교육과 7월 신설... 복지부 반발’는 사실이 아니며 ‘기사 내용과 같은 관계자 인터뷰도 전혀 없었음’을 밝힘☞ 5월 20일자 동아일보 14면 “서울교육청유아교육과 7월 신설…복지부 반발”기사 관련기사 주요내용서울 교육청유아교육과 7월 신설(전국 최초)... 복지부 반발현재 부처간에 논의하는 ‘유아교육-보육 통합’과정에 교육당국이 기선 제압에 들어간 모양새라고 언급복지부 측은 이번 조치에 불만을 드러냈다는 관계자 인터뷰 (“교육 당국이 먼저 조직 개편에 나서는 건 단순 힘겨루기로 보인다. 이해할 수 없다”) 기재해명내용복지부는 서울 교육청의 유아교육과 신설에 대하여 이견이 없음또한동 기사 관련 담당자와의 인터뷰도 없었으며공식 의견도 아님유아교육-보육 통합에 대해서는 향후 부처간 협업 과제로서 관계부처와 긴밀한 협의를 진행해 나갈 계획임보건복지부 대변인,2013-05-20
779,보건복지부는 “선호도 1위 직장어린이집 늘린다(중앙 5.17자)” 기사와 관련하여현재 관계부처 합동으로 직장어린이집 설치 확대 방안을 검토하고 있으나 구체적인 내용은 아직 확정되지 않았음을 밝힘기사 주요내용복지부 관계자는 “의무설치 대상은 아니지만 직원 복지 차원에서 설치 의사가 있지만 비용 부담 때문에 엄두를 못 내는 중소기업에 대해서는 지원금을 더 늘리는 방안도 고려중”이라고 말함설명내용현재 관계부처 합동으로 직장어린이집 설치 확대 방안을 검토하고 있으나 구체적인 내용은 아직 확정되지 않았음을 밝힘보건복지부 대변인,2013-05-20
780,진영 장관제66차 세계보건총회 참석 및 폴란드‧네덜란드 방문차 출국진영 보건복지부 장관은 5.20(월)~21(화) 2일간스위스 제네바에서 열리는 제66차 세계보건총회에 참석하기 위하여 5.19(일) 출국한다.금번 세계보건총회에는 194개 세계보건기구(WHO) 회원국 보건부장관 등이 모여 '차기 개발목표 내에서의 보건 위상 정립'을 향한 각국의 노력과 국제사회 공조 방안에 대하여 논의할 예정이다.* 개발목표란?UN 총회(2000)는 2015년까지 개도국의 빈곤 대처를 위한 국제사회의 공동 노력 촉구를 위해 새천년 개발목표(MDGsMillenium Development Goals) 설정UN은 MDGs 달성을 위한 그간 노력과 성과를 토대로 새로운 개발목표(Post-2015)를 결정할 계획진 장관은 21일 UN Assembly Hall에서의 기조연설을 통해 전 세계인의 건강과 행복을 위한 다분야적 접근(Multi-sectoral approach)의 중요성을 강조하고차기 개발목표에 ‘보편적 의료보장’을 포함하자고 제안할 예정이다.* 보편적 의료보장(Universal Health Coverage)란? : 1)모든 국민에게 2)재정적 위험 없이 3)양질의 의료서비스에 대한 4)접근성을 보장하는 건강보장시스템 구축하는 정책 목표전세계 보건이슈 중 최근 집중 조명받는 의제아울러 이번 총회기간 중에는 마가렛 찬 WHO 사무총장을 만나 한국과 WHO 간 협력방안에 대해 논의하고미국중국과 이집트 보건부 장관 양자면담 및 중남미 주요국가 수석대표 회동을 통해 보건의료 협력 관계 및 발전방안에 대한 의견도 교환할 계획이다.이어서진 장관은 5.22(수)~23(목) 2일간 국내 보건산업의 유럽 진출을 지원하기 위하여 폴란드를 방문한다.22일에는 폴란드 경제부 장관을 만나 보건산업 협력 확대 방안에 대해 협의하고한-폴 제약 컨퍼런스에 참석할 계획이다.아울러 23일에는 폴란드 보건부 장관을 만나 보건의료 협력 확대 방안에 대해 협의하고 양국 보건부 간 포괄적 보건의료 협력에 대한 양해각서(MOU)를 체결할 예정이다.마지막으로진 장관은 5.24(금) 네덜란드를 방문하여 헤이그국제아동입양협약에 서명하고향후 2년 내 국내 비준절차를 완료하기 위한 우리 정부의 의지를 표명할 계획이다.,2013-05-20
778,보건복지부는 살인진드기 관련 “진드기 사망자 더 있나” (MBC 뉴스데스크5.17) 기사에서질병관리본부의 SFTS 역추적 조사 대상이 사망사례 5건이라는 내용은 사실이 아님을 밝힘기사 주요내용질병관리본부는 이미 숨진 사람 가운데서 살인 진드기 바이러스 감염과 비슷한 증상을 보였던 5명을 추려추적조사에 나섰음해명내용질병관리본부는 SFTS 관련 유사 증상 사례에 대한 역추적조사(5건) 및 의료기관 의심사례 신고 건(5건)에 대한 검사를 진행 중에 있음역추적조사 5건(사망사례 1건생존사례 4건)의료기관 의심신고사례 5건(사망사례 1건생존사례 4건),2013-05-20
774,특별위원회무의미한 연명의료 결정에 관한 권고안(초안) 마련환자의 연명의료에 대한 자기결정권 존중을 위해 입법화 권고대통령소속 국가생명윤리심의위원회 산하 특별위원회(위원장 이윤성 서울대 교수이하 “특별위원회”)는 지난 6개월간의 활동을 통해「무의미한 연명의료 결정에 관한 권고안(초안)」을 마련하였다.* 특별위원회 : 2012년 국가생명윤리심의위원회 제2차회의 의결에 따라 무의미한 연명치료 중단 제도화 논의를 위해 의료계종교계윤리계시민단체 등 각계에서 추천한 11인으로 구성한 위원회이번 권고안(초안)은 5월 29일 공청회에서 논의될 특별위원회의 초안으로 ①대상 환자②대상 의료③환자의 의사 확인④ 제도화 방법 등에 대한 특별위원회의 의견이 담겨있다.특별위원회는 공청회를 통해 수렴된 국민 의견을 최종 보고서에 반영하여 2013년 제1차 국가생명윤리심의위원회 본 회의(7월예정)에 보고할 계획이다.,2013-05-21
773,혁신형 제약기업 해외진출을 위한 국제공동 연구개발 지원복지부혁신형 제약기업 단독 연구개발(R&D) 지원 첫걸음국제공동연구 및 기술교류 활동에 총 60억 규모 연구개발자금 지원보건복지부(장관 진영)와 한국보건산업진흥원(원장 고경화)은 혁신형제약기업이 국제적 수준의 기술경쟁력을 확보를 할 수 있도록국제공동연구 및 기술교류 활동에 총 60억 규모의 연구개발(R&D)자금을 지원한다.‘혁신형제약기업 국제공동연구사업’은 혁신형 제약기업을 대상으로 미래 보건의료 수요 대응연구 및 산업 고도화를 위한 핵심기술을 확보함으로써 글로벌 신약 개발을 촉진하기위한 사업이며국내 혁신형제약기업과 글로벌 제약기업․대학․연구소 등과의 공동연구기술 및 인력교류 등 개방형 협력시스템 구축을 지원하며연구내용에 따라 기업별로 총 3억원 이내를 지원할 계획이다.자세한 사항은 한국보건산업진흥원 홈페이지(www.khidi.or.kr)를 통해 안내되며자세한 사항에 대한 사업설명회를 5월 29일(오후4시) 진흥원 서울회의실에서 개최할 예정이다.복지부 관계자는 “우리 제약기업이 글로벌 경쟁력을 갖출 수 있도록 해외 제약 선진국과 우수 연구기관과의 교류가 활발해질 필요가 있으며특히 이번 사업이 혁신형 제약기업이 국제 경쟁력을 갖추는데 도움이 될 것으로 기대한다”고 밝혔다.,2013-05-21
